genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Lypd6b,9.598401374790016e-20,-1.2906939610197923,0.054,0.128,1.5230743301516797e-15,IL6-pool,p129
Cks1b,1.0020987006686909e-19,-0.3005443702425967,0.825,0.891,1.5901302182210786e-15,IL6-pool,p129
Tubb6,1.17961479779291e-19,0.786206151765636,0.231,0.171,1.8718127611377897e-15,IL6-pool,p129
Eef1a1,1.1871330708869908e-19,-0.13266124125051704,1,1,1.883742756883477e-15,IL6-pool,p129
Snu13,1.2943547510991719e-19,0.15160703423558264,0.992,0.99,2.053882119044166e-15,IL6-pool,p129
Orai1,1.517850399219624e-19,-0.34963754467251734,0.681,0.775,2.4085250134816994e-15,IL6-pool,p129
Degs1,1.7321759971409715e-19,0.3893870813741547,0.537,0.493,2.7486168722632935e-15,IL6-pool,p129
Lrp8,1.7347340320618618e-19,0.9295183471425625,0.194,0.127,2.7526759620757624e-15,IL6-pool,p129
H4c4,2.0393859782874774e-19,-0.36591357555321125,0.726,0.826,3.236097670346569e-15,IL6-pool,p129
Gngt2,2.1248718771057176e-19,0.9451296444218507,0.192,0.116,3.371746694591353e-15,IL6-pool,p129
Arf2,2.4337882672748485e-19,0.8713261823096117,0.186,0.12,3.86193522251173e-15,IL6-pool,p129
Bcor,2.436758560975205e-19,-0.3877706073876418,0.627,0.71,3.866648484555456e-15,IL6-pool,p129
Plk1,2.509541376394151e-19,-0.6279954681719029,0.408,0.542,3.982140256062239e-15,IL6-pool,p129
Eea1,2.5988551975093852e-19,-0.3351419038810688,0.865,0.893,4.123863427407892e-15,IL6-pool,p129
Cd3g,3.1531031814642985e-19,-0.21997477662750486,0.863,0.917,5.003344128347549e-15,IL6-pool,p129
Zhx2,3.266292145349569e-19,-0.6797366141603498,0.249,0.367,5.182952376240696e-15,IL6-pool,p129
Plk3,3.4835323487187716e-19,0.6361009427104611,0.353,0.274,5.5276691309469466e-15,IL6-pool,p129
Tk1,3.5131525685516003e-19,-0.2941196212128649,0.704,0.813,5.574670495777679e-15,IL6-pool,p129
Lrch1,4.621444332421953e-19,-0.4347081353529453,0.49,0.611,7.333307866687155e-15,IL6-pool,p129
Dip2b,4.799031751847427e-19,-0.35091130150689137,0.504,0.63,7.615103583831497e-15,IL6-pool,p129
Slc2a1,4.860146220442207e-19,0.49186528767807314,0.485,0.414,7.712080022597693e-15,IL6-pool,p129
Ncoa1,6.674894698974189e-19,0.5372996742502342,0.466,0.377,1.0591722908332243e-14,IL6-pool,p129
Ncoa7,7.199783587661362e-19,-0.5932209337268108,0.319,0.436,1.1424616596901049e-14,IL6-pool,p129
Alcam,9.36068101469991e-19,0.6364696686183705,0.41,0.331,1.485352863412582e-14,IL6-pool,p129
Tent5c,9.992259568623823e-19,1.2133543597010799,0.128,0.068,1.5855717483492283e-14,IL6-pool,p129
Pnrc1,1.0265103072865968e-18,-0.3468719111929291,0.639,0.739,1.6288665556023718e-14,IL6-pool,p129
Kcnk10,1.033909197389501e-18,-1.2792737269505805,0.072,0.156,1.6406071144176602e-14,IL6-pool,p129
Cinp,1.050138609766362e-18,0.2703747779613594,0.797,0.762,1.6663599459772632e-14,IL6-pool,p129
Rragd,1.1200700090062943e-18,1.699924277060176,0.062,0.018,1.777327090291188e-14,IL6-pool,p129
Slc30a1,1.1295558617595231e-18,1.5889793383010584,0.071,0.026,1.7923792414400113e-14,IL6-pool,p129
Gm16062,1.1859196615534058e-18,-1.0115069190373105,0.068,0.148,1.8818173189529443e-14,IL6-pool,p129
Galm,1.6727628093787967e-18,-0.9309369052461216,0.139,0.241,2.6543400259222748e-14,IL6-pool,p129
Evi2a,2.1572572777571746e-18,-0.8102350294829952,0.139,0.247,3.423135848345085e-14,IL6-pool,p129
Epcam,2.2985231693321997e-18,1.3600710287621771,0.109,0.049,3.6472965650963347e-14,IL6-pool,p129
Wnk1,2.3072363727291673e-18,-0.32857968541434335,0.705,0.8,3.661122676246643e-14,IL6-pool,p129
Cep85l,2.5612373227536128e-18,-0.9105130572160123,0.111,0.212,4.0641713837454325e-14,IL6-pool,p129
Dgkd,2.7758653136312054e-18,-0.4708560173426841,0.408,0.534,4.404743079669997e-14,IL6-pool,p129
Ywhaz,3.2064939051873248e-18,0.1653502825684754,0.996,0.995,5.088064528751247e-14,IL6-pool,p129
Kras,3.2353880684698153e-18,0.2915122390946083,0.775,0.744,5.133913787047903e-14,IL6-pool,p129
P2ry10,3.615608166814282e-18,-1.1825944722192743,0.067,0.147,5.737247039100903e-14,IL6-pool,p129
Cd44,4.746078691456912e-18,-0.600267302068513,0.367,0.501,7.531077667603828e-14,IL6-pool,p129
Gapdh,5.201570015687682e-18,0.15131768470699658,0.985,0.984,8.253851300893213e-14,IL6-pool,p129
Hnrnpf,6.378469259176118e-18,0.14552650240559561,0.999,0.996,1.0121355020460665e-13,IL6-pool,p129
Gnb2,6.513892631687156e-18,-0.24668232927099276,0.848,0.913,1.0336244827961179e-13,IL6-pool,p129
Rer1,7.90119598694957e-18,0.19384533966456574,0.886,0.889,1.2537617792091578e-13,IL6-pool,p129
Naa16,8.463466119950235e-18,0.34230596238734534,0.642,0.591,1.3429828039137033e-13,IL6-pool,p129
Pip4k2a,1.2305840714374041e-17,-0.3071011383712682,0.618,0.719,1.9526908045568728e-13,IL6-pool,p129
Gsap,1.3947464861304538e-17,-0.9821123288823581,0.111,0.2,2.2131837241918041e-13,IL6-pool,p129
Pou2f2,1.7152714644455543e-17,-0.2489734729549404,0.592,0.711,2.7217927597822053e-13,IL6-pool,p129
Atp2a3,1.7827592279172e-17,-0.6050957270872002,0.247,0.354,2.828882342859013e-13,IL6-pool,p129
Tnip1,1.8885750115790426e-17,-0.48284062016681495,0.341,0.457,2.996790828373625e-13,IL6-pool,p129
Fam3c,1.9091825877093577e-17,-0.31099112427948494,0.7,0.784,3.0294909301772086e-13,IL6-pool,p129
Atrx,1.9248877130637597e-17,-0.19782166307661075,0.939,0.967,3.0544118230895737e-13,IL6-pool,p129
Tnfsf9,1.9461190038223406e-17,-0.9013269328799853,0.112,0.203,3.08810163526529e-13,IL6-pool,p129
Kif23,1.9931524761615264e-17,-0.5120966443279114,0.443,0.578,3.16273434917311e-13,IL6-pool,p129
Phf21a,2.2693734219853405e-17,-0.4141332923191585,0.4,0.512,3.601041746006338e-13,IL6-pool,p129
Dnajc2,2.4285499210956072e-17,0.1816438499603945,0.957,0.949,3.8536230147945095e-13,IL6-pool,p129
Adh5,2.6265069645474338e-17,-0.261807900250995,0.82,0.878,4.167741251343868e-13,IL6-pool,p129
Nolc1,2.9599178907455376e-17,0.15300835051595785,0.987,0.98,4.696797709035019e-13,IL6-pool,p129
Mical1,3.619503617145745e-17,0.6223666764958695,0.284,0.212,5.743428339686868e-13,IL6-pool,p129
Acsl4,3.737179340340085e-17,0.3517216212021761,0.622,0.57,5.930156177251646e-13,IL6-pool,p129
Nol10,4.1613993159307735e-17,0.3030518601404757,0.659,0.621,6.603308434518952e-13,IL6-pool,p129
5830428M24Rik,4.34367437040299e-17,1.045754756487998,0.125,0.069,6.892542490955464e-13,IL6-pool,p129
Stag2,4.722250836466412e-17,-0.32249564163439787,0.691,0.795,7.493267627304902e-13,IL6-pool,p129
Add3,4.8554874084810286e-17,-0.406068112075474,0.436,0.559,7.704687419777696e-13,IL6-pool,p129
Tspan5,5.864084637242422e-17,0.5713458333346828,0.357,0.296,9.3051295023762755e-13,IL6-pool,p129
Nme1,5.998531127013488e-17,0.10687129736052325,0.997,0.997,9.518469192345003e-13,IL6-pool,p129
Cdca8,6.374349710016188e-17,-0.3308432790634639,0.741,0.845,1.0114818119853687e-12,IL6-pool,p129
Elk3,6.951320248289159e-17,0.3783376441244316,0.677,0.625,1.1030354969985238e-12,IL6-pool,p129
Cd72,7.464033331008304e-17,-2.1038776916068747,0.018,0.068,1.1843928089643978e-12,IL6-pool,p129
Gigyf2,8.076144692747599e-17,-0.38988836216722894,0.569,0.673,1.281522639845189e-12,IL6-pool,p129
Ube2d3,1.0303307627701879e-16,0.16582555960122547,0.985,0.982,1.634928854363734e-12,IL6-pool,p129
Tbc1d10c,1.0441054697114394e-16,-0.431717675034764,0.426,0.54,1.656786559338112e-12,IL6-pool,p129
Trp53,1.0519021137085538e-16,-0.21120191725591786,0.919,0.952,1.6691582740327332e-12,IL6-pool,p129
Rchy1,1.0620311085071915e-16,0.37796785667669863,0.582,0.517,1.6852309629792114e-12,IL6-pool,p129
H2ac8,1.0781760726577254e-16,-0.3997288023534496,0.597,0.714,1.7108497920932786e-12,IL6-pool,p129
Hopx,1.1759984106344673e-16,-1.0249919639314191,0.101,0.185,1.8660742779947727e-12,IL6-pool,p129
Cmtm7,1.1946509492994702e-16,-0.4033906572516622,0.5,0.617,1.8956721263483995e-12,IL6-pool,p129
Itgav,1.533127421673428e-16,0.6337594254547008,0.351,0.277,2.4327665927113954e-12,IL6-pool,p129
H1f1,1.767694863536558e-16,-0.5615737787950332,0.362,0.49,2.8049782094598106e-12,IL6-pool,p129
Tfrc,2.458711769337078e-16,0.14406018909535545,0.962,0.962,3.901483835584075e-12,IL6-pool,p129
Rab21,3.20704287823654e-16,-0.30245115075004647,0.67,0.748,5.088935639185741e-12,IL6-pool,p129
Map2k3os,3.3276759041182254e-16,0.8644313304395213,0.163,0.105,5.2803561246548004e-12,IL6-pool,p129
Tomm20,3.793782418061324e-16,0.13810992893369667,0.986,0.983,6.019973940979709e-12,IL6-pool,p129
H2ac4,4.0251606887818847e-16,-0.41403876228583975,0.527,0.652,6.387124980959094e-12,IL6-pool,p129
Mapk11,4.537423728730622e-16,0.8787371843645029,0.203,0.136,7.199983972749751e-12,IL6-pool,p129
Tspan6,4.887398762555545e-16,0.8211439949498938,0.175,0.118,7.75532435642314e-12,IL6-pool,p129
Znrf2,4.89814832127471e-16,-0.44238150887369176,0.371,0.482,7.77238175619871e-12,IL6-pool,p129
Rsph3a,5.325259768391888e-16,0.7005858572233374,0.236,0.163,8.450122200484248e-12,IL6-pool,p129
Parp8,6.085628084149732e-16,-0.7106854301454999,0.155,0.253,9.656674643928795e-12,IL6-pool,p129
Hspa8,6.633625025748031e-16,0.20049926810268648,0.999,1,1.0526236190856976e-11,IL6-pool,p129
Zfp944,7.082604420119806e-16,0.8898592266313421,0.17,0.105,1.1238676693846107e-11,IL6-pool,p129
A430072P03Rik,7.369455584410284e-16,1.5486988719557626,0.059,0.022,1.1693852121342238e-11,IL6-pool,p129
Jund,7.383561119923507e-16,-0.22208374596643643,0.865,0.908,1.1716234785094621e-11,IL6-pool,p129
Nek7,7.899345555632493e-16,-0.3629129896735509,0.519,0.634,1.253468152767764e-11,IL6-pool,p129
Ubash3a,8.678418258767867e-16,-0.3668767886600614,0.474,0.595,1.3770914093012851e-11,IL6-pool,p129
Gm56517,9.22217475395846e-16,0.6906147397323608,0.219,0.156,1.4633746899581282e-11,IL6-pool,p129
Azin1,9.367802548821676e-16,0.29048331254456805,0.696,0.658,1.4864829084470237e-11,IL6-pool,p129
Phtf2,9.511068030694585e-16,-0.5889576650922743,0.24,0.343,1.509216275110617e-11,IL6-pool,p129
Mapk1ip1l,9.615290848818111e-16,0.32484896093459087,0.652,0.591,1.5257543518904578e-11,IL6-pool,p129
Srpk2,1.0921540863817172e-15,-0.39395006017312173,0.414,0.528,1.733030104270509e-11,IL6-pool,p129
Mki67,1.1189596674090092e-15,-0.28845772976525463,0.784,0.883,1.775565200244616e-11,IL6-pool,p129
mt-Co1,1.121830809004946e-15,-0.1041178980579085,1,1,1.7801211277290484e-11,IL6-pool,p129
Lcp2,1.1338425856579475e-15,0.23217231570241714,0.887,0.894,1.799181414922031e-11,IL6-pool,p129
Cdca3,1.1855897590348477e-15,-0.451292895288399,0.515,0.651,1.8812938296364962e-11,IL6-pool,p129
I730030J21Rik,1.1955824825902425e-15,-0.8306330913150521,0.115,0.203,1.897150283374197e-11,IL6-pool,p129
Stk17b,1.268221405603075e-15,-0.30549581788177227,0.63,0.734,2.0124137264109594e-11,IL6-pool,p129
Ptpn7,1.5698003822681212e-15,0.25667043702608616,0.802,0.78,2.4909592465830547e-11,IL6-pool,p129
Ywhah,1.6494370607576908e-15,0.2228134627758298,0.918,0.906,2.6173267280103037e-11,IL6-pool,p129
Icam1,1.7016171702284397e-15,0.6976729773702504,0.215,0.153,2.700126125718488e-11,IL6-pool,p129
Mdfic,3.0036643596953845e-15,0.25228894622682163,0.794,0.748,4.7662146059646364e-11,IL6-pool,p129
Coro1a,3.1974755566147857e-15,-0.14468219031846719,0.99,0.994,5.073754213236342e-11,IL6-pool,p129
Cd70,3.718855335757062e-15,-2.4926010817632855,0.013,0.052,5.901079646779305e-11,IL6-pool,p129
Eif6,3.818131108244774e-15,0.18976248005718155,0.909,0.898,6.058610442562807e-11,IL6-pool,p129
Tnfrsf9,4.492744451783265e-15,-0.23095272600717678,0.591,0.704,7.129086896089684e-11,IL6-pool,p129
Knl1,4.529892538869247e-15,-0.3923625411846805,0.602,0.72,7.188033480677721e-11,IL6-pool,p129
Ncs1,4.827160381068761e-15,0.9925682094268908,0.137,0.075,7.65973809267991e-11,IL6-pool,p129
Cdca2,5.136688958780837e-15,-0.48834809485716013,0.381,0.509,8.150898039793433e-11,IL6-pool,p129
Nppc,5.248697031551693e-15,-0.9966686664364892,0.045,0.1,8.328632449666227e-11,IL6-pool,p129
Ikzf3,5.286300525463846e-15,0.7632480994790707,0.252,0.178,8.388301673806031e-11,IL6-pool,p129
Rhbdf2,5.410948954728419e-15,0.9898393578957889,0.133,0.076,8.586093801363055e-11,IL6-pool,p129
Clptm1l,5.669255574883739e-15,0.2880623092466441,0.708,0.668,8.995974746225516e-11,IL6-pool,p129
Gem,6.362270546687914e-15,1.551850188826783,0.075,0.036,1.0095650903484382e-10,IL6-pool,p129
Slc39a1,6.855847882089844e-15,0.5968697192253023,0.293,0.222,1.0878859419300164e-10,IL6-pool,p129
Adh4,7.20404014103127e-15,-0.7784820017351053,0.121,0.212,1.143137089578842e-10,IL6-pool,p129
Manf,8.111324854445552e-15,0.2137249974340506,0.873,0.861,1.2871050279034203e-10,IL6-pool,p129
Btg2,8.252491468507356e-15,0.4890178809948562,0.419,0.369,1.3095053462227472e-10,IL6-pool,p129
Adh1,8.322184678731954e-15,-1.5891501763390172,0.03,0.074,1.3205642648211865e-10,IL6-pool,p129
9330175E14Rik,9.01153300637884e-15,1.24364812978496,0.069,0.029,1.4299500574521945e-10,IL6-pool,p129
Trim30a,9.429887014694717e-15,0.5997068234561027,0.344,0.3,1.4963344714917578e-10,IL6-pool,p129
Vps54,9.81696748076015e-15,0.46648314610574926,0.358,0.301,1.5577563998470206e-10,IL6-pool,p129
Hdac1,1.0411340575278458e-14,-0.21583295668575098,0.863,0.926,1.6520715224851856e-10,IL6-pool,p129
Atp5g2,1.061643713786659e-14,-0.12569276126883722,0.998,0.999,1.6846162450366703e-10,IL6-pool,p129
Arl5c,1.0660087242876541e-14,-0.8999483873770191,0.086,0.16,1.6915426436996494e-10,IL6-pool,p129
Ablim1,1.0764093482624642e-14,0.3294035341392811,0.724,0.69,1.7080463538228782e-10,IL6-pool,p129
Cited2,1.1260243994767808e-14,-0.6435900088938067,0.221,0.326,1.7867755170897558e-10,IL6-pool,p129
Slc16a10,1.1997987453569632e-14,0.47354259438050117,0.392,0.334,1.9038406491324293e-10,IL6-pool,p129
Grcc10,1.2349610767982769e-14,-0.24690993156141117,0.797,0.844,1.9596362366635059e-10,IL6-pool,p129
Mrpl9,1.2785861489842443e-14,0.25921951035592516,0.784,0.764,2.0288605012081988e-10,IL6-pool,p129
Tec,1.3622844434778999e-14,1.3070473410454149,0.101,0.049,2.1616729549107315e-10,IL6-pool,p129
Bnip3,1.4171040603697334e-14,0.8595351065301657,0.18,0.123,2.248660722994693e-10,IL6-pool,p129
Cenpe,1.431965894817986e-14,-0.41198658769301466,0.649,0.756,2.2722434818971803e-10,IL6-pool,p129
Tnfaip8,1.5624956086289375e-14,-0.24672409949192453,0.785,0.864,2.479368031772398e-10,IL6-pool,p129
Phf6,1.672320033639495e-14,-0.24880650196249765,0.825,0.878,2.653637429379151e-10,IL6-pool,p129
Sub1,2.0013926940601687e-14,0.16425995974144758,0.994,0.994,3.175809926934676e-10,IL6-pool,p129
Bcl2a1d,2.0482667360995827e-14,-0.7235003091619645,0.14,0.231,3.2501896568428177e-10,IL6-pool,p129
Atp2a2,2.1507736910280144e-14,0.27050711274129347,0.749,0.704,3.412847692923253e-10,IL6-pool,p129
Ccl3,2.2428316711111525e-14,-0.9973656171005929,0.146,0.243,3.558925295719177e-10,IL6-pool,p129
Ccdc88c,2.2853097236865047e-14,0.3903060479425974,0.472,0.413,3.626329469545746e-10,IL6-pool,p129
Cst7,2.5860447799648854e-14,0.3965064567052649,0.591,0.517,4.1035358568482803e-10,IL6-pool,p129
Nkg7,2.5928087581198617e-14,-0.9937815892504229,0.104,0.175,4.114268937384597e-10,IL6-pool,p129
Kansl1l,2.8191504169784966e-14,0.8930513453556288,0.155,0.104,4.473427881661478e-10,IL6-pool,p129
Cyld,3.009717417084074e-14,0.3445668664585857,0.537,0.493,4.775819597429009e-10,IL6-pool,p129
Ncf4,3.028555790848818e-14,-0.6104881382928045,0.181,0.281,4.805712328918904e-10,IL6-pool,p129
Phip,3.069556273755536e-14,-0.29836304363476984,0.575,0.684,4.870771895195285e-10,IL6-pool,p129
Kmt2a,3.6564390851758523e-14,-0.31240676036012516,0.603,0.709,5.802037540357043e-10,IL6-pool,p129
Tsr1,3.692497363809325e-14,0.25562644041393884,0.758,0.719,5.859254816892637e-10,IL6-pool,p129
Nrn1,3.7161439155175664e-14,-0.38224451600765724,0.241,0.343,5.896777165143274e-10,IL6-pool,p129
Cap1,4.740948214821755e-14,0.22844432361793543,0.856,0.847,7.522936627279161e-10,IL6-pool,p129
Casp3,4.8436600002782464e-14,-0.30974178248745554,0.568,0.671,7.685919688441521e-10,IL6-pool,p129
Mrps18b,4.9472518633766425e-14,0.24923889933590254,0.766,0.731,7.850299256806057e-10,IL6-pool,p129
Kpnb1,4.947978738070824e-14,0.19190248670789067,0.941,0.929,7.851452661570784e-10,IL6-pool,p129
Hmmr,4.977540940891068e-14,-0.5108629655428529,0.488,0.605,7.898361965005947e-10,IL6-pool,p129
Klf10,5.120377218056318e-14,1.001418883794429,0.153,0.084,8.125014569611766e-10,IL6-pool,p129
Nrip1,5.992505602908113e-14,-0.3798750257214334,0.465,0.574,9.508907890694595e-10,IL6-pool,p129
Cldnd1,6.008030375054416e-14,0.3698549532865698,0.498,0.46,9.533542599136347e-10,IL6-pool,p129
Vav1,6.103032004252196e-14,0.384101771613017,0.573,0.505,9.684291184347385e-10,IL6-pool,p129
Psmb9,6.707143161645764e-14,0.3188398725749786,0.715,0.666,1.0642894768899498e-9,IL6-pool,p129
Gbp5,8.16116892286116e-14,0.6198004433782405,0.22,0.151,1.2950142846796088e-9,IL6-pool,p129
Ckap2l,8.755729567264362e-14,-0.44167191954182583,0.466,0.595,1.3893591677335089e-9,IL6-pool,p129
Fnip1,8.814774907166682e-14,-0.40098118139754224,0.448,0.559,1.398728482269209e-9,IL6-pool,p129
Fut8,8.880919650522671e-14,-0.5740259720368797,0.192,0.293,1.4092243301449374e-9,IL6-pool,p129
A630001G21Rik,9.131997190008667e-14,-0.4379327178471002,0.358,0.474,1.4490653141105752e-9,IL6-pool,p129
Gm43305,1.023316698686398e-13,-0.5190958627120313,0.323,0.441,1.6237989374755762e-9,IL6-pool,p129
Rab10,1.0671859452068065e-13,0.21512209519583336,0.877,0.868,1.6934106578541606e-9,IL6-pool,p129
Map3k8,1.1335943064827569e-13,-0.5292770964395164,0.212,0.306,1.7987874455268386e-9,IL6-pool,p129
Pgs1,1.3744359531433972e-13,0.5107034182755457,0.317,0.258,2.1809549704479427e-9,IL6-pool,p129
Rab3ip,1.4773591929194431e-13,-0.38251191964695064,0.337,0.448,2.344273567324572e-9,IL6-pool,p129
Ufm1,1.5566995810427292e-13,0.3104262198772254,0.667,0.623,2.4701708951986027e-9,IL6-pool,p129
Zc3h12a,1.6349855948486986e-13,-0.5248654732760725,0.263,0.363,2.594395141905915e-9,IL6-pool,p129
H2ac20,1.6893349573705594e-13,-0.3721724604259305,0.625,0.726,2.6806367103556037e-9,IL6-pool,p129
Rhog,1.7516619265027173e-13,-0.23375726252384949,0.76,0.831,2.7795371449745118e-9,IL6-pool,p129
Bbs12,1.8425255870343964e-13,0.9004539966552283,0.156,0.099,2.9237196015061803e-9,IL6-pool,p129
Dnah7a,1.9912428090363083e-13,-1.6753578003246679,0.018,0.063,3.159704089378814e-9,IL6-pool,p129
Erap1,2.1066734761687737e-13,0.3280928721335674,0.562,0.517,3.34286947198461e-9,IL6-pool,p129
Nefh,2.257016736256854e-13,0.36063464873782125,0.674,0.61,3.581434157092376e-9,IL6-pool,p129
Icos,2.325666313538716e-13,0.34613534020016884,0.578,0.536,3.690367306323235e-9,IL6-pool,p129
Stx6,2.552067889023015e-13,-0.2799302184620551,0.614,0.709,4.04962132630172e-9,IL6-pool,p129
Araf,2.5731286594094364e-13,0.29240343737812874,0.59,0.55,4.083040556750894e-9,IL6-pool,p129
Agpat3,2.821821434182051e-13,0.32491449707370645,0.625,0.606,4.477666251760078e-9,IL6-pool,p129
Rapgef5,3.3481007499323893e-13,1.0410486274925725,0.125,0.07,5.312766269992716e-9,IL6-pool,p129
Slamf7,3.348529337767917e-13,0.6458144977485807,0.267,0.195,5.313446353170131e-9,IL6-pool,p129
Aspm,3.588439646867289e-13,-0.6030704692818244,0.327,0.441,5.6941360316490146e-9,IL6-pool,p129
Rrbp1,3.635082382291701e-13,0.25305718107765857,0.705,0.687,5.7681487242204706e-9,IL6-pool,p129
Slc7a5,4.0073855542669426e-13,0.29593620475087745,0.62,0.589,6.3589193975107844e-9,IL6-pool,p129
Hpcal1,4.072312497706125e-13,-0.3279969783351854,0.426,0.537,6.461945471360079e-9,IL6-pool,p129
AU020206,4.5294187405696615e-13,0.32042778221350476,0.569,0.526,7.1872816575359385e-9,IL6-pool,p129
H1f3,4.889692230643261e-13,-0.3352600208088619,0.516,0.632,7.758963631584727e-9,IL6-pool,p129
D17H6S56E-5,5.124879230162497e-13,-0.22488720759705605,0.776,0.86,8.13215836242185e-9,IL6-pool,p129
Gemin8,5.279647348206586e-13,0.6307867785765515,0.264,0.202,8.37774441213421e-9,IL6-pool,p129
Rnf167,5.302417147570127e-13,-0.5141119952902793,0.225,0.312,8.413875529764278e-9,IL6-pool,p129
Insig1,5.695691664633274e-13,-0.4675971444508422,0.246,0.341,9.03792353344008e-9,IL6-pool,p129
Prc1,5.726028856783719e-13,-0.45810612738479733,0.453,0.559,9.086062589944407e-9,IL6-pool,p129
Cpm,5.729163315396597e-13,-0.8288872415048547,0.095,0.163,9.09103634887132e-9,IL6-pool,p129
Supt4a,6.232624829091013e-13,-0.22358953100989087,0.801,0.866,9.88992907880162e-9,IL6-pool,p129
Fgfr1op2,6.90543573594127e-13,0.2082170346653056,0.821,0.812,1.0957545425791608e-8,IL6-pool,p129
Gpatch4,7.213867066276159e-13,0.20646175874892791,0.839,0.813,1.1446964260767009e-8,IL6-pool,p129
Eif3d,7.63610563032477e-13,0.15595084003045878,0.939,0.933,1.2116972414199344e-8,IL6-pool,p129
Mlec,7.640890321487941e-13,0.2592152596049777,0.767,0.743,1.2124564762137064e-8,IL6-pool,p129
Rnf4,7.918872046385432e-13,0.28480311789651047,0.688,0.644,1.2565666163204403e-8,IL6-pool,p129
Cbx7,8.276133256665445e-13,-0.7404138775162643,0.127,0.209,1.313256825167673e-8,IL6-pool,p129
Dbnl,9.280917566205983e-13,0.276068187163515,0.773,0.744,1.4726959994055652e-8,IL6-pool,p129
Pclaf,9.33266613834348e-13,-0.17526415179607469,0.832,0.914,1.4809074628323433e-8,IL6-pool,p129
Btbd19,9.946216943953156e-13,0.5046924291249022,0.302,0.251,1.5782657046664868e-8,IL6-pool,p129
Riok3,1.0308705101203192e-12,0.31787161505965666,0.573,0.521,1.6357853254589225e-8,IL6-pool,p129
Txnl1,1.0329518797439764e-12,0.15521725739587655,0.937,0.937,1.6390880427777416e-8,IL6-pool,p129
Psme2b,1.0417343517905408e-12,-0.4880548697151683,0.315,0.425,1.6530240694212302e-8,IL6-pool,p129
Ncoa3,1.0891781840458373e-12,0.38524526223564615,0.477,0.432,1.7283079424439348e-8,IL6-pool,p129
Rgs10,1.1625511252528394e-12,-0.1670395103956639,0.772,0.825,1.8447361255512054e-8,IL6-pool,p129
Gm26839,1.1765917278151587e-12,-1.434844689361678,0.027,0.071,1.8670157536970937e-8,IL6-pool,p129
