genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Cdc20,8.816747955332498e-13,-0.4315415015647669,0.451,0.551,1.3990415655521608e-8,IL2,p129,3,moderate (1-5)
Cenpf,9.811720441784886e-13,-0.3322257560212179,0.564,0.661,1.5569237997024256e-8,IL2,p129,4,moderate (1-5)
Aspm,9.940430206390866e-13,-0.4965971234674232,0.337,0.441,1.5773474651501027e-8,IL2,p129,3,moderate (1-5)
Ccnb1,1.2409257809712085e-12,-0.42129259678750985,0.444,0.543,1.9691010292451136e-8,IL2,p129,4,moderate (1-5)
Hmgn2,1.5823913516529664e-12,-0.1180715472891216,0.973,0.988,2.510938596802927e-8,IL2,p129,4,moderate (1-5)
Tnfsf11,7.762895526093052e-12,-0.3622664768471956,0.64,0.722,1.2318162620804454e-7,IL2,p129,8,high (5-10)
H1f2,2.1954044656264316e-11,-0.2389815150215887,0.53,0.632,3.483667806056022e-7,IL2,p129,1,unique
H1f5,4.308450004276256e-11,-0.205624684627542,0.769,0.838,6.836648466785563e-7,IL2,p129,4,moderate (1-5)
Cks1b,4.6325656906905756e-11,-0.17319727357473558,0.834,0.891,7.350955237987807e-7,IL2,p129,2,moderate (1-5)
Mki67,6.997438163145653e-11,-0.1709106085293386,0.826,0.883,1.110353487727952e-6,IL2,p129,4,moderate (1-5)
Nusap1,9.319649670561632e-11,-0.1854135060425273,0.552,0.649,1.4788420097247197e-6,IL2,p129,3,moderate (1-5)
Cdca8,1.0212822668164251e-10,-0.19541503921250925,0.779,0.845,1.6205707009843031e-6,IL2,p129,3,moderate (1-5)
Aopep,1.388420239065107e-10,0.19426335416718368,0.456,0.47,2.2031452353485117e-6,IL2,p129,6,high (5-10)
Kif22,1.8834108624101695e-10,-0.1697177097539283,0.458,0.553,2.988596356472457e-6,IL2,p129,1,unique
Aurka,2.1380016109216902e-10,-0.3786596477784052,0.322,0.418,3.3925809562105384e-6,IL2,p129,3,moderate (1-5)
Top2a,4.416389914250423e-10,-0.1497755897918771,0.895,0.939,7.007927515932572e-6,IL2,p129,2,moderate (1-5)
H2ac4,4.97090955441413e-10,-0.19274744241564443,0.565,0.652,7.887839280944343e-6,IL2,p129,4,moderate (1-5)
Tacc3,5.257962007866018e-10,-0.1766016043195986,0.642,0.731,8.343334114081799e-6,IL2,p129,3,moderate (1-5)
Iqgap2,8.630244957238201e-10,0.10273462886132778,0.354,0.392,1.369447269814558e-5,IL2,p129,1,unique
Mcm6,1.1028730767151459e-9,0.1659323396704908,0.917,0.91,1.7500389981315936e-5,IL2,p129,2,moderate (1-5)
Mgat2,1.4602012147568436e-9,0.10615432804723156,0.556,0.596,2.3170472875761592e-5,IL2,p129,1,unique
Gmnn,1.8336220872930175e-9,0.10245006390285603,0.802,0.838,2.9095915281165605e-5,IL2,p129,1,unique
H1f4,1.879721879839728e-9,-0.2027183547057012,0.848,0.892,2.9827426789296803e-5,IL2,p129,4,moderate (1-5)
Slc43a3,2.339375552788233e-9,-0.12890710593518206,0.384,0.464,3.7121211271643686e-5,IL2,p129,3,moderate (1-5)
Arl6ip1,3.3974022005751632e-9,-0.22876627752574308,0.877,0.908,5.3909978118726694e-5,IL2,p129,4,moderate (1-5)
Syce2,7.533710810110086e-9,0.21851422560685696,0.455,0.461,1.1954492313482685e-4,IL2,p129,1,unique
Izumo1r,9.320434420118122e-9,0.3132232105912231,0.515,0.501,1.4789665337843437e-4,IL2,p129,11,very high (10+)
Zswim7,9.677660082298032e-9,0.1307566159224249,0.255,0.277,1.5356511018590517e-4,IL2,p129,1,unique
Zbtb11,1.0114969933567744e-8,0.15233197642078355,0.41,0.429,1.6050434290585297e-4,IL2,p129,1,unique
Ube2s,1.0341326892597837e-8,-0.18008246316706122,0.886,0.914,1.6409617513174244e-4,IL2,p129,3,moderate (1-5)
Kdm5b,1.0355839978114783e-8,0.25003874248237357,0.373,0.374,1.6432646877272535e-4,IL2,p129,1,unique
Smc4,1.0733202006337852e-8,-0.11466849993354522,0.957,0.98,1.7031444943656904e-4,IL2,p129,3,moderate (1-5)
Armh3,1.1514050462328656e-8,-0.30069290624220146,0.147,0.204,1.827049527362311e-4,IL2,p129,2,moderate (1-5)
Arhgap19,1.2706068582261244e-8,-0.3170271608420592,0.146,0.206,2.0161989626332145e-4,IL2,p129,1,unique
Birc5,1.3327757515388689e-8,-0.15090684849014613,0.777,0.838,2.114848562541877e-4,IL2,p129,3,moderate (1-5)
Racgap1,1.3652500291067584e-8,-0.2407319371856187,0.466,0.556,2.1663787461866045e-4,IL2,p129,2,moderate (1-5)
Htra2,1.4100301787935322e-8,-0.24888237591566287,0.398,0.489,2.2374358877095768e-4,IL2,p129,1,unique
Ccnb2,1.4112064608061072e-8,-0.3125033428117536,0.364,0.453,2.2393024120071303e-4,IL2,p129,5,moderate (1-5)
D17H6S56E-5,1.501354631314198e-8,-0.12311904346095126,0.793,0.86,2.3823495289693696e-4,IL2,p129,2,moderate (1-5)
Degs1,1.79603461361991e-8,0.1071272912145158,0.458,0.493,2.849947724892073e-4,IL2,p129,3,moderate (1-5)
Ccnk,1.9970637500468617e-8,-0.1278342062267167,0.461,0.541,3.16894075857436e-4,IL2,p129,1,unique
Hectd2,2.0756737440502592e-8,0.24042642273089856,0.19,0.201,3.2936790970589515e-4,IL2,p129,1,unique
Kif11,2.1377866522947327e-8,-0.1788498454374382,0.738,0.808,3.392239859861282e-4,IL2,p129,4,moderate (1-5)
Kdm6b,2.9351332086605932e-8,0.11620150608978874,0.219,0.251,4.657469375502629e-4,IL2,p129,4,moderate (1-5)
Plcl2,3.515799175897676e-8,0.19106868343204983,0.38,0.391,5.578870132314433e-4,IL2,p129,1,unique
Mterf3,3.5380741422435274e-8,0.13199922885375617,0.379,0.4,5.614216048912028e-4,IL2,p129,1,unique
Trim8,3.801085176363924e-8,0.22396327255862247,0.36,0.359,6.031561957854275e-4,IL2,p129,1,unique
Ccna2,4.2653559261640207e-8,-0.13228011241737248,0.728,0.8,6.768266783637068e-4,IL2,p129,2,moderate (1-5)
Glo1,4.4048114046852564e-8,0.168970974604799,0.7,0.703,6.989554736954565e-4,IL2,p129,1,unique
Prc1,4.50855108233625e-8,-0.28711144668284344,0.473,0.559,7.154168857451161e-4,IL2,p129,3,moderate (1-5)
Aim2,4.885777660477703e-8,-0.2576650198267554,0.206,0.273,7.75275199164602e-4,IL2,p129,2,moderate (1-5)
H2ac20,5.4346766439627095e-8,-0.19171090707396043,0.652,0.726,8.623744898640026e-4,IL2,p129,3,moderate (1-5)
Chchd1,6.086761217197042e-8,-0.11017908156154854,0.837,0.896,9.658472699448266e-4,IL2,p129,1,unique
Dock10,6.224909006745908e-8,0.1922740816377798,0.822,0.823,9.877685611904409e-4,IL2,p129,3,moderate (1-5)
Mtfr1l,6.776573597335063e-8,0.19469289721430716,0.316,0.327,0.00107530669842512,IL2,p129,1,unique
Traf3,6.79527466220775e-8,0.11426420665156722,0.485,0.511,0.00107827418339912,IL2,p129,1,unique
Malt1,6.856960964146219e-8,0.10991271088540022,0.579,0.614,0.00108806256579072,IL2,p129,8,high (5-10)
Crim1,7.005130539146463e-8,0.12826865904226015,0.213,0.237,0.00111157411395176,IL2,p129,1,unique
Sco1,7.274692695032289e-8,-0.16078257764939077,0.169,0.22,0.00115434823684772,IL2,p129,2,moderate (1-5)
Ncapd2,7.530935974220213e-8,-0.10331423859813768,0.617,0.695,0.00119500892038926,IL2,p129,4,moderate (1-5)
Sh3bp2,7.620517292072153e-8,0.1495813219897233,0.141,0.157,0.001209223683906,IL2,p129,2,moderate (1-5)
Tubb4b,8.314534901175261e-8,-0.15084951267973512,0.917,0.945,0.00131935039811849,IL2,p129,1,unique
Ckap5,8.554198205269924e-8,-0.1899322435937732,0.713,0.784,0.00135738017121223,IL2,p129,1,unique
Lig1,9.007807364320408e-8,0.12254297737676524,0.896,0.914,0.00142935887257036,IL2,p129,1,unique
Ugp2,1.0045673259521663e-7,0.15378158554876276,0.347,0.362,0.00159404743282089,IL2,p129,1,unique
Kif23,1.0236807667508055e-7,-0.25344551302613855,0.493,0.578,0.00162437664068017,IL2,p129,4,moderate (1-5)
Hcst,1.1171782868717821e-7,0.21471521733937335,0.293,0.301,0.00177273850560814,IL2,p129,1,unique
Tbc1d23,1.1759397981904905e-7,0.1538114362914409,0.17,0.188,0.00186598127176867,IL2,p129,1,unique
Cript,1.186680235750262e-7,0.13160721914135864,0.473,0.494,0.00188302419808851,IL2,p129,1,unique
H2ax,1.6173135084955166e-7,-0.14791254220107974,0.755,0.817,0.00256635307528068,IL2,p129,3,moderate (1-5)
Clspn,1.7565503941730248e-7,0.11010861422507771,0.72,0.751,0.00278729416547375,IL2,p129,1,unique
Aurkb,1.8047546458330193e-7,-0.1507515439181542,0.602,0.682,0.00286378467200783,IL2,p129,3,moderate (1-5)
Stat5b,1.9044848071083509e-7,0.10435884502937263,0.412,0.446,0.00302203649191953,IL2,p129,1,unique
Nck1,2.011866056433037e-7,0.1277165336445465,0.349,0.371,0.00319242905834794,IL2,p129,1,unique
Mtg2,2.015285505225557e-7,0.1856943632475536,0.316,0.327,0.00319785503969191,IL2,p129,1,unique
Fbxo28,2.0443993753961566e-7,0.105079337197999,0.349,0.376,0.00324405292887862,IL2,p129,1,unique
Cep55,2.2137046815792538e-7,-0.16114970007379148,0.423,0.502,0.00351270658872995,IL2,p129,1,unique
Pnp,2.345096632679237e-7,0.13212550732018546,0.558,0.572,0.00372119933673541,IL2,p129,2,moderate (1-5)
Ckap2,2.879272387950389e-7,-0.16979133923366652,0.304,0.372,0.00456882942519967,IL2,p129,3,moderate (1-5)
Rab35,2.99136043573291e-7,0.17078818960623554,0.331,0.341,0.00474669073942098,IL2,p129,1,unique
Fundc2,3.078633052635809e-7,0.12060567329033196,0.796,0.81,0.0048851749279225,IL2,p129,3,moderate (1-5)
Dglucy,3.185360917768946e-7,0.12411747141498308,0.467,0.499,0.00505453070431576,IL2,p129,1,unique
Troap,3.261516553983965e-7,-0.2805122858230429,0.145,0.198,0.00517537446786175,IL2,p129,1,unique
Otulin,3.5324476651381906e-7,0.1936679506500236,0.515,0.514,0.00560528795504128,IL2,p129,1,unique
Knl1,3.546772898228578e-7,-0.1735939185040937,0.644,0.72,0.0056280192349091,IL2,p129,4,moderate (1-5)
Marcksl1,3.684865789210142e-7,-0.15489745878706462,0.826,0.877,0.00584714503431865,IL2,p129,6,high (5-10)
Parpbp,3.69714775867684e-7,-0.3425894127633393,0.245,0.32,0.0058666340634684,IL2,p129,1,unique
Itprid2,3.863508725789423e-7,0.16471229497504325,0.095,0.107,0.00613061564608265,IL2,p129,1,unique
Gm10131,3.8887553787055345e-7,-0.4111737389130754,0.151,0.213,0.00617067703492994,IL2,p129,1,unique
Spryd7,3.898572289853237e-7,0.1397982203772612,0.276,0.297,0.00618625450953911,IL2,p129,1,unique
Ubald2,4.115488062902031e-7,-0.19655776988627569,0.619,0.696,0.00653045645821294,IL2,p129,4,moderate (1-5)
Ppp2r1b,4.679841128301722e-7,0.22649875116925977,0.451,0.443,0.00742597190238917,IL2,p129,1,unique
Gen1,4.7449737945288e-7,-0.1386451800178805,0.391,0.465,0.0075293244171583,IL2,p129,2,moderate (1-5)
Ppm1a,4.749444589522073e-7,0.13223181186830169,0.419,0.438,0.00753641867465362,IL2,p129,1,unique
Tagap,4.934609013179342e-7,0.258875709129643,0.362,0.361,0.00783023758211298,IL2,p129,3,moderate (1-5)
Ube3c,5.049101732457395e-7,-0.11396960943729428,0.429,0.5,0.00801191462906339,IL2,p129,1,unique
Adipor2,5.464162263605103e-7,0.1418290897780906,0.505,0.518,0.00867053267988857,IL2,p129,1,unique
Surf1,5.629249149268592e-7,-0.13584761757318864,0.241,0.297,0.0089324925500594,IL2,p129,1,unique
Kif20b,6.129481492104185e-7,-0.20099658968034712,0.65,0.723,0.00972626123167092,IL2,p129,2,moderate (1-5)
Ago3,6.18460044858656e-7,0.10581739336266716,0.349,0.377,0.0098137239918171491,IL2,p129,1,unique
Yif1b,6.49650992562143e-7,-0.17107577049767464,0.406,0.482,0.01030866194997608,IL2,p129,2,moderate (1-5)
Usp48,6.583057834480224e-7,0.10097341047107068,0.406,0.432,0.01044599617175322,IL2,p129,1,unique
Slc35a3,7.076639141530838e-7,-0.15643357498381438,0.297,0.362,0.01122921098978113,IL2,p129,1,unique
Kpna2,7.428427247296616e-7,-0.22735718909697464,0.598,0.671,0.01178742835601027,IL2,p129,1,unique
Ptpn22,7.554277354561626e-7,0.1561886630111428,0.543,0.559,0.01198712730621839,IL2,p129,4,moderate (1-5)
Pdrg1,7.646527280568426e-7,0.19595972210017576,0.459,0.466,0.01213350948880597,IL2,p129,1,unique
Pdgfb,8.324337195786748e-7,-0.3235649002347467,0.272,0.346,0.01320905826227441,IL2,p129,3,moderate (1-5)
Ccdc34,8.678622885795901e-7,-0.12642542945259871,0.631,0.705,0.01377123879518093,IL2,p129,1,unique
Xpo1,8.756885812337157e-7,-0.1164362385640718,0.801,0.862,0.0138954264070166,IL2,p129,1,unique
Chd3,8.800954186475275e-7,0.10141558133045608,0.591,0.625,0.01396535410309896,IL2,p129,1,unique
H2ac8,8.957928801747764e-7,-0.1128061807107213,0.648,0.714,0.01421444142261335,IL2,p129,3,moderate (1-5)
Dlgap5,9.370009379139192e-7,-0.1017796932340127,0.463,0.533,0.01486833088281806,IL2,p129,1,unique
Mis18bp1,9.404316966387984e-7,-0.1937519623627032,0.444,0.524,0.01492277016226445,IL2,p129,4,moderate (1-5)
Rfc1,9.67712130161968e-7,0.10997184725944198,0.856,0.871,0.0153556560814101,IL2,p129,1,unique
Cad,9.710606287297149e-7,0.11569621180543203,0.612,0.634,0.01540879005668311,IL2,p129,2,moderate (1-5)
Ergic1,9.863740937881025e-7,-0.15614604839993965,0.715,0.783,0.01565178412022961,IL2,p129,3,moderate (1-5)
Dhx33,9.947128356166794e-7,0.19810964847429743,0.219,0.226,0.01578410327556547,IL2,p129,1,unique
Cdk9,1.051391329065514e-6,0.13281445453357546,0.636,0.646,0.01668347760961157,IL2,p129,1,unique
Cdk1,1.0827175566411349e-6,-0.15457693242667347,0.748,0.81,0.01718056218878152,IL2,p129,3,moderate (1-5)
Pfkp,1.1365946216365592e-6,0.157881533886307,0.542,0.556,0.01803548345612892,IL2,p129,4,moderate (1-5)
Ep400,1.2094888255519934e-6,0.1041375417063416,0.573,0.599,0.01919216868385903,IL2,p129,1,unique
Sphk2,1.359899831118717e-6,-0.193243600926837,0.157,0.204,0.0215788905201918,IL2,p129,1,unique
Tmco1,1.4117227189481198e-6,-0.1083280108942808,0.515,0.589,0.02240121610426876,IL2,p129,1,unique
Myd88,1.4254446379526236e-6,0.110019996558268,0.404,0.423,0.02261895551503223,IL2,p129,3,moderate (1-5)
Fam53a,1.4386131072287538e-6,0.1373756396952901,0.381,0.402,0.02282791278550586,IL2,p129,1,unique
H3c6,1.4900939157419828e-6,-0.12595212259861188,0.506,0.577,0.02364481025499378,IL2,p129,1,unique
Snhg5,1.5173911247896556e-6,-0.1998241079115048,0.527,0.606,0.02407796236816225,IL2,p129,1,unique
Map2k1,1.547079930393571e-6,0.1446382173624461,0.406,0.419,0.02454906433548518,IL2,p129,4,moderate (1-5)
Polr3g,1.568808959306119e-6,-0.17785722311550112,0.307,0.375,0.02489386056626949,IL2,p129,1,unique
Il27ra,1.5966265202328567e-6,0.21422275078748496,0.392,0.384,0.02533526962305497,IL2,p129,1,unique
Anapc15,1.6210315480731683e-6,-0.1247778570773769,0.647,0.721,0.02572252860482504,IL2,p129,1,unique
Snx27,1.659194073792814e-6,-0.1774834007634103,0.419,0.496,0.02632809156294437,IL2,p129,1,unique
Dpp3,1.6858966205665738e-6,0.1146927392635334,0.462,0.48,0.02675180757515039,IL2,p129,1,unique
C87436,1.695765125102175e-6,0.1643882288767564,0.288,0.298,0.02690840100512131,IL2,p129,1,unique
Tlnrd1,1.7013306362243478e-6,0.11348990855986418,0.21,0.231,0.02699671453560795,IL2,p129,1,unique
2310022A10Rik,1.705351235508416e-6,0.19407280730690868,0.292,0.293,0.02706051340504754,IL2,p129,1,unique
Dcaf15,1.746914897522668e-6,0.13153623423110528,0.354,0.376,0.02772004559388969,IL2,p129,1,unique
Zdhhc8,1.941783180389269e-6,0.3830775691468258,0.148,0.139,0.03081221550641692,IL2,p129,1,unique
Adpgk,1.944079714603633e-6,0.10648661382147195,0.329,0.351,0.03084865691133044,IL2,p129,1,unique
Cdc45,2.0029558595084186e-6,0.11327537711740066,0.557,0.584,0.03178290357867958,IL2,p129,1,unique
Zbtb32,2.0735926854072945e-6,-0.26841240890195994,0.173,0.232,0.03290376873204295,IL2,p129,3,moderate (1-5)
Impdh1,2.1135271203126647e-6,0.1577870313197809,0.354,0.37,0.03353744834512136,IL2,p129,3,moderate (1-5)
Traf4,2.134970656173391e-6,-0.1983456650481651,0.407,0.485,0.03387771437215937,IL2,p129,2,moderate (1-5)
Ercc1,2.154800906236477e-6,-0.1190547951844958,0.368,0.433,0.03419238078016041,IL2,p129,1,unique
Cdca3,2.1650348485251835e-6,-0.17621903288415913,0.577,0.651,0.03435477297639761,IL2,p129,4,moderate (1-5)
Adh4,2.1717201448329943e-6,-0.32843696206340134,0.156,0.212,0.03446085525820995,IL2,p129,1,unique
Tpi1,2.178172960376624e-6,0.12581090915853843,0.94,0.956,0.03456324853525627,IL2,p129,5,moderate (1-5)
Ikbkg,2.2083328947827e-6,0.12647990150076005,0.216,0.233,0.03504182637441189,IL2,p129,1,unique
Ckap2l,2.248523884474961e-6,-0.23892266999809408,0.519,0.595,0.03567957699884868,IL2,p129,3,moderate (1-5)
Cop1,2.24990020828144e-6,0.18552635040925525,0.394,0.394,0.03570141650500989,IL2,p129,1,unique
Cntrl,2.3024032901638725e-6,-0.16571436710571436,0.739,0.802,0.03653453540832033,IL2,p129,3,moderate (1-5)
Atp6v1d,2.397007794873969e-6,0.12130775349238888,0.562,0.582,0.03803571968906014,IL2,p129,1,unique
St6gal1,2.3977327407816705e-6,-0.26464077523587215,0.273,0.342,0.03804722313072355,IL2,p129,2,moderate (1-5)
Ccnd2,2.5174504330719395e-6,0.15189323156384127,0.945,0.951,0.03994690347198553,IL2,p129,5,moderate (1-5)
Snx8,2.562952118790718e-6,0.6371788906778155,0.081,0.067,0.04066892422097111,IL2,p129,1,unique
Ndc1,2.582175262084505e-6,-0.1372072620612821,0.338,0.402,0.04097395705875692,IL2,p129,1,unique
Slc25a1,2.6763304996916125e-6,0.1137222612779385,0.449,0.47,0.04246801236910651,IL2,p129,2,moderate (1-5)
Supt4a,2.7518534773099323e-6,-0.1121615370551634,0.809,0.866,0.043666410977954,IL2,p129,2,moderate (1-5)
Tmem97,2.7657924895121797e-6,-0.18592742240176177,0.644,0.714,0.04388759522357927,IL2,p129,1,unique
Ccr8,2.769984384433857e-6,-0.18195271152724435,0.318,0.389,0.04395411221219644,IL2,p129,1,unique
Rnf146,2.794694315238423e-6,0.19684503918080057,0.275,0.282,0.0443462093942033,IL2,p129,1,unique
Btg2,2.863808537253404e-6,0.13427074883214352,0.35,0.369,0.04544291386913701,IL2,p129,2,moderate (1-5)
Slc3a2,2.8758231352620104e-6,-0.10042202519877526,0.65,0.721,0.04563356151033758,IL2,p129,2,moderate (1-5)
Nras,2.937505473727568e-6,-0.1544738138784041,0.473,0.547,0.04661233685710905,IL2,p129,1,unique
Arf3,3.0227007579591966e-6,0.1875137070176045,0.43,0.433,0.04796421562729653,IL2,p129,1,unique
Armc10,3.0441614152026263e-6,0.2022384597686948,0.379,0.381,0.04830475333643527,IL2,p129,1,unique
E2f6,3.1119322964523648e-6,0.2885739884037075,0.308,0.29,0.04938014168010613,IL2,p129,1,unique
Spred2,3.145201148134614e-6,0.14999547700521854,0.309,0.325,0.04990805181860006,IL2,p129,1,unique
Fam185a,3.193241144897696e-6,-0.1496905049745687,0.281,0.342,0.05067035048723664,IL2,p129,1,unique
Ten1,3.6454786683470063e-6,0.11465497857461004,0.523,0.539,0.0578464555093303,IL2,p129,1,unique
Mad2l1,3.649887286687428e-6,-0.10880469474009671,0.657,0.725,0.05791641146515611,IL2,p129,1,unique
Pepd,3.768916318178948e-6,0.16819156123611778,0.389,0.399,0.05980516413686355,IL2,p129,1,unique
Slc25a42,3.947624056856997e-6,0.35916754203851564,0.127,0.122,0.06264089853420682,IL2,p129,1,unique
1500011B03Rik,4.014777744616275e-6,0.16069467662373493,0.423,0.433,0.06370649325157104,IL2,p129,1,unique
Pik3c2a,4.131416106777317e-6,0.16536713434157255,0.282,0.289,0.06555731078234246,IL2,p129,1,unique
Tasor2,4.168226288973098e-6,-0.11573208088331194,0.536,0.607,0.06614141475342512,IL2,p129,1,unique
Tmem164,4.256635949600761e-6,-0.136104658917366,0.427,0.496,0.06754429924826488,IL2,p129,1,unique
Shcbp1,4.310058373875838e-6,-0.1354977773276672,0.515,0.588,0.0683920062766618,IL2,p129,1,unique
Prmt6,4.495753697142937e-6,0.335291931636275,0.157,0.151,0.07133861966626412,IL2,p129,1,unique
Taf13,4.731618981649275e-6,0.10973565527905936,0.264,0.282,0.0750813300008107,IL2,p129,1,unique
Cbfb,4.760393064961372e-6,0.11324318592346294,0.585,0.604,0.07553791715480705,IL2,p129,1,unique
Slc25a37,4.791685505817083e-6,0.21806994200247587,0.12,0.126,0.07603446560630547,IL2,p129,1,unique
Sac3d1,4.910172155660945e-6,0.11263169567080888,0.396,0.416,0.07791461176602787,IL2,p129,1,unique
H2bc11,4.96735529005567e-6,-0.11331653068835576,0.663,0.727,0.07882199374260337,IL2,p129,2,moderate (1-5)
4930430F08Rik,5.05678681129932e-6,0.16574429517367006,0.148,0.158,0.0802410931216976,IL2,p129,1,unique
Rbm19,5.122065272531124e-6,-0.1896334167161553,0.383,0.455,0.08127693174452388,IL2,p129,2,moderate (1-5)
Anapc16,5.184018089303807e-6,-0.12887916613573136,0.692,0.76,0.0822599990410728,IL2,p129,1,unique
Ado,5.358722096048379e-6,0.25118318218879043,0.207,0.204,0.08503220222009568,IL2,p129,1,unique
Dpy19l1,5.558719820527667e-6,0.2927219371203602,0.243,0.233,0.08820576611213302,IL2,p129,1,unique
Clock,5.589289876099222e-6,0.222551343235732,0.203,0.206,0.08869085175394247,IL2,p129,1,unique
Ndc80,5.6779380252473434e-6,-0.11067014943693076,0.542,0.613,0.09009752058462484,IL2,p129,2,moderate (1-5)
Rnpep,5.687681350048356e-6,-0.1096141031029474,0.398,0.462,0.09025212766256732,IL2,p129,1,unique
Riok2,5.799891974211183e-6,-0.11549936225546142,0.506,0.576,0.09203268584678304,IL2,p129,1,unique
Rnf126,5.8382294759604995e-6,0.10897338480341114,0.675,0.692,0.0926410253245412,IL2,p129,2,moderate (1-5)
Agpat3,5.869849592843178e-6,0.11803638742628993,0.588,0.606,0.09314277333923554,IL2,p129,2,moderate (1-5)
Sgo2a,6.104589945273025e-6,-0.23409372589821095,0.393,0.469,0.09686763325159237,IL2,p129,1,unique
Taf5l,6.2222681388042594e-6,0.19808208030371843,0.322,0.32,0.098734950826546,IL2,p129,1,unique
Ly6a,6.774384483141544e-252,5.308186793804024,0.74,0.054,1.0749593297849002e-247,IL27,p129,11,very high (10+)
Tbx21,1.543613908004825e-221,6.083646187476097,0.557,0.01,2.4494065492220567e-217,IL27,p129,5,moderate (1-5)
Stat1,8.56919424444479e-195,1.8458980131772305,0.947,0.667,1.3597597427084992e-190,IL27,p129,12,very high (10+)
Gbp2,1.0314711038709721e-193,3.2097555821862302,0.825,0.227,1.6367383476224586e-189,IL27,p129,11,very high (10+)
Psmb9,2.7026253592743834e-170,1.6299595483550775,0.931,0.666,4.2885259200965923e-166,IL27,p129,8,high (5-10)
Irf8,5.845711071090725e-163,2.7771000565470887,0.787,0.283,9.275974327606763e-159,IL27,p129,6,high (5-10)
Irf1,6.930497175507582e-158,2.6080572878227715,0.817,0.249,1.0997312918095431e-153,IL27,p129,10,high (5-10)
Tap1,7.712185124509215e-141,1.788209219310243,0.878,0.508,1.2237695355571222e-136,IL27,p129,8,high (5-10)
Igtp,1.62326714484088e-124,2.7088617368714374,0.72,0.188,2.5758003054335083e-120,IL27,p129,7,high (5-10)
Iigp1,8.67239993357709e-119,5.133640444233116,0.385,0.017,1.3761364214600126e-114,IL27,p129,4,moderate (1-5)
Gbp4,2.8243829225209592e-87,2.867768348452867,0.524,0.108,4.481730821456257e-83,IL27,p129,4,moderate (1-5)
Irgm1,2.3313845542643997e-78,2.997179795070729,0.454,0.086,3.699441010706748e-74,IL27,p129,5,moderate (1-5)
Gbp6,1.0927782710796817e-73,3.790037041781404,0.321,0.028,1.7340205605492388e-69,IL27,p129,6,high (5-10)
Calhm6,4.234006905602515e-62,3.9397599566625088,0.263,0.021,6.71852215781007e-58,IL27,p129,2,moderate (1-5)
Gimap4,5.992458437950702e-57,1.4213771883341817,0.751,0.428,9.508833049340175e-53,IL27,p129,9,high (5-10)
Gbp5,1.8910334291536596e-55,2.178251783726954,0.51,0.151,3.000691845381027e-51,IL27,p129,6,high (5-10)
Gbp7,1.4368680431356638e-53,2.736280229338039,0.343,0.058,2.2800222108476714e-49,IL27,p129,4,moderate (1-5)
Nlrc5,2.6029502369096245e-48,1.6161158378573992,0.598,0.242,4.1303614359281917e-44,IL27,p129,7,high (5-10)
Psmb8,1.0007819383830731e-47,0.7600132164824309,0.972,0.894,1.5880407798262607e-43,IL27,p129,7,high (5-10)
Ifi47,1.7691818176164018e-47,1.1144526801435013,0.837,0.614,2.807337708193707e-43,IL27,p129,6,high (5-10)
Irgm2,6.8680750145569865e-46,2.9089063681695553,0.274,0.039,1.0898261433099024e-41,IL27,p129,5,moderate (1-5)
Tgtp2,1.2528818961535501e-41,3.2813010826015305,0.188,0.016,1.9880729928164536e-37,IL27,p129,3,moderate (1-5)
Etv6,1.5010322233264554e-41,1.1615736782431978,0.759,0.447,2.38183793197442e-37,IL27,p129,5,moderate (1-5)
Tap2,1.513070640302834e-38,1.1526948595632218,0.69,0.428,2.400940492032537e-34,IL27,p129,4,moderate (1-5)
Tbkbp1,1.3412125897222973e-36,6.209086115786375,0.091,0.001,2.1282361373713412e-32,IL27,p129,1,unique
Gimap5,2.3236599318311157e-35,0.8629495882634151,0.861,0.656,3.687183579829614e-31,IL27,p129,10,high (5-10)
Icam1,4.610669535156694e-33,1.7443297343222428,0.416,0.153,7.316210418386642e-29,IL27,p129,5,moderate (1-5)
Rgs1,9.724718370808555e-33,1.028580185673459,0.817,0.607,1.5431183110799016e-28,IL27,p129,7,high (5-10)
Ms4a4b,2.7833896401746053e-32,-0.8223894667240763,0.776,0.91,4.416682681029064e-28,IL27,p129,8,high (5-10)
Ppa1,1.121720544934577e-31,0.5396908665962434,0.975,0.909,1.7799461607021866e-27,IL27,p129,6,high (5-10)
Bst2,1.1408748236843355e-31,0.7604433198214645,0.845,0.707,1.810340170222304e-27,IL27,p129,6,high (5-10)
Aff3,1.5971821320361612e-29,0.9360794234734426,0.842,0.66,2.5344086071149805e-25,IL27,p129,8,high (5-10)
ENSMUSG00000121501,4.556673991085601e-29,1.2509502930217304,0.557,0.322,7.230530289054633e-25,IL27,p129,5,moderate (1-5)
Ly6c1,4.6472095973092405e-29,4.263847561516908,0.111,0.006,7.3741921890103035e-25,IL27,p129,2,moderate (1-5)
B2m,4.7433195517063405e-29,0.3111418183863517,1,1,7.526699464647622e-25,IL27,p129,6,high (5-10)
9330175E14Rik,8.135514282916462e-29,2.501441847988395,0.186,0.029,1.2909434064131843e-24,IL27,p129,4,moderate (1-5)
Pmepa1,8.61265992191964e-29,1.2787314969916368,0.526,0.248,1.3666568764102088e-24,IL27,p129,7,high (5-10)
