genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Pura,1.141651068886788e-15,-0.4036120002668887,0.687,0.788,1.8115719161095552e-11,IL6,p129,2,moderate (1-5)
Id2,1.2466433625616085e-15,0.94302760882898,0.304,0.189,1.9781736877127603e-11,IL6,p129,4,moderate (1-5)
Fabp5,1.3689293399235521e-15,0.2739437274780605,0.965,0.937,2.1722170765906927e-11,IL6,p129,3,moderate (1-5)
Rab8b,1.4768800729727932e-15,-0.39817961446124306,0.736,0.825,2.3435132997932278e-11,IL6,p129,2,moderate (1-5)
Oxct1,1.5756962154435708e-15,-0.32702055759499415,0.852,0.908,2.5003147546658585e-11,IL6,p129,3,moderate (1-5)
Mt1,1.6100437422661433e-15,2.1166995722406687,0.103,0.041,2.5548174102279158e-11,IL6,p129,2,moderate (1-5)
Mif,1.7363082386658577e-15,0.13861640588891166,0.999,0.999,2.7551739131149822e-11,IL6,p129,4,moderate (1-5)
Stambpl1,1.7805557133517204e-15,-0.5890446857011674,0.418,0.555,2.8253858059465097e-11,IL6,p129,2,moderate (1-5)
Snhg12,1.831995437274765e-15,0.4026100682775096,0.791,0.702,2.9070103598675966e-11,IL6,p129,2,moderate (1-5)
mt-Cytb,1.883023411874928e-15,-0.17892523406230332,1,0.999,2.987981549963136e-11,IL6,p129,2,moderate (1-5)
A430072P03Rik,1.8991246023737767e-15,1.9241975229696369,0.082,0.022,3.013530919046709e-11,IL6,p129,1,unique
Mapkapk2,1.901351261948476e-15,0.4806796600527988,0.677,0.606,3.017064182459842e-11,IL6,p129,1,unique
Kmt5a,1.9233325082932328e-15,0.3627186959755869,0.811,0.746,3.0519440241597015e-11,IL6,p129,1,unique
Tal2,1.929079708865042e-15,-1.697048936653787,0.042,0.129,3.0610636820270485e-11,IL6,p129,2,moderate (1-5)
H3f3a,1.983085108879647e-15,-0.1311843912520616,0.999,1,3.1467594507702234e-11,IL6,p129,1,unique
Gsap,2.1246574236304978e-15,-1.319548241730914,0.094,0.2,3.3714063998168744e-11,IL6,p129,1,unique
Hivep1,2.1650751981571244e-15,-0.7115822764250781,0.322,0.459,3.435541324435725e-11,IL6,p129,3,moderate (1-5)
Cd44,2.524159863218073e-15,-0.6976885212690682,0.368,0.501,4.005336870954438e-11,IL6,p129,4,moderate (1-5)
Hspa5,2.8491057868324078e-15,0.24957365112612928,0.989,0.982,4.520961062545665e-11,IL6,p129,7,high (5-10)
Eif3j1,3.0759488137392457e-15,0.42767235203446186,0.735,0.637,4.880915577641435e-11,IL6,p129,1,unique
Selplg,3.218993172251131e-15,-0.598648473534025,0.479,0.61,5.1078983657280947e-11,IL6,p129,5,moderate (1-5)
Hnrnpdl,3.4727097404079713e-15,0.21028749509763855,0.992,0.984,5.510495816079369e-11,IL6,p129,5,moderate (1-5)
Ctsz,3.5020599701671967e-15,0.43646589963849736,0.651,0.572,5.557068760661307e-11,IL6,p129,1,unique
Top1,3.703459517979478e-15,0.2594826590059738,0.982,0.957,5.876649563129836e-11,IL6,p129,2,moderate (1-5)
Cd200,3.827181795353619e-15,-0.2949395052540227,0.833,0.9,6.072972072867122e-11,IL6,p129,2,moderate (1-5)
Tent5c,3.854325745791e-15,1.3872327683502066,0.149,0.068,6.116044093421159e-11,IL6,p129,1,unique
Srsf7,3.894937882393901e-15,0.23152638249823856,0.99,0.986,6.180487431782642e-11,IL6,p129,1,unique
Skap1,4.209599207819e-15,-0.35969909772513264,0.794,0.877,6.679792022967189e-11,IL6,p129,7,high (5-10)
Ms4a4c,4.866997341949136e-15,-1.8057268012672516,0.04,0.125,7.722951382204889e-11,IL6,p129,1,unique
Fam53b,4.9013445770935864e-15,-0.7707089314221796,0.284,0.411,7.777453574932103e-11,IL6,p129,2,moderate (1-5)
Ifih1,4.9942025506688556e-15,-1.282686913143409,0.088,0.194,7.924800607401342e-11,IL6,p129,5,moderate (1-5)
Fam3c,5.302688631338032e-15,-0.43036067781954407,0.696,0.784,8.414306320207187e-11,IL6,p129,3,moderate (1-5)
Ebna1bp2,5.324676437342443e-15,0.27141846503190736,0.948,0.919,8.449196570774989e-11,IL6,p129,1,unique
Mapk6,5.836259397431929e-15,0.5550875913208366,0.55,0.442,9.260976411844983e-11,IL6,p129,1,unique
Dhrs13,6.479526140517137e-15,0.7165167054566988,0.369,0.262,1.0281712079772592e-10,IL6,p129,1,unique
Ccnd2,7.809833328649048e-15,0.2883062801413341,0.967,0.951,1.239264352590031e-10,IL6,p129,5,moderate (1-5)
Galm,7.918699826092829e-15,-1.0927400204315032,0.127,0.241,1.25653928840441e-10,IL6,p129,3,moderate (1-5)
Plk1,8.12318845304342e-15,-0.5905178806915071,0.422,0.542,1.28898754372893e-10,IL6,p129,4,moderate (1-5)
Lyar,8.849646224413338e-15,0.22236559915093967,0.963,0.952,1.4042618628899086e-10,IL6,p129,2,moderate (1-5)
Dnajc2,9.219849193098391e-15,0.2546387437009803,0.965,0.949,1.4630056699608524e-10,IL6,p129,2,moderate (1-5)
Rnf149,9.488324809961584e-15,0.7575562644157856,0.358,0.242,1.5056073808447039e-10,IL6,p129,2,moderate (1-5)
Pomp,9.502298735550066e-15,0.2158785491733506,0.982,0.969,1.5078247633570844e-10,IL6,p129,4,moderate (1-5)
Sh2d3c,1.0269045311226868e-14,-0.8896834608499895,0.116,0.234,1.6294921099854794e-10,IL6,p129,2,moderate (1-5)
Gfod1,1.2281899105740387e-14,-0.7546289054252024,0.283,0.418,1.9488917500988846e-10,IL6,p129,5,moderate (1-5)
Tnfrsf13c,1.2405576081902627e-14,-1.6651705228291185,0.044,0.128,1.9685168126763088e-10,IL6,p129,2,moderate (1-5)
Fam111a,1.2559812192876766e-14,-0.49138266321917257,0.528,0.661,1.9929909987656852e-10,IL6,p129,1,unique
Nefh,1.3584216132694962e-14,0.4922939114624653,0.692,0.61,2.1555434159360366e-10,IL6,p129,1,unique
Tpm3,1.441040981644567e-14,0.17166375484854468,0.998,0.997,2.2866438296735988e-10,IL6,p129,1,unique
Casp3,1.4646145293420915e-14,-0.4549941662486108,0.536,0.671,2.3240503351600307e-10,IL6,p129,1,unique
Aprt,1.6428602959362198e-14,0.22777085751356685,0.982,0.972,2.6068907175915937e-10,IL6,p129,2,moderate (1-5)
Pdcd4,1.7509498984331665e-14,-0.7946009845208186,0.235,0.37,2.7784072988337486e-10,IL6,p129,1,unique
Susd6,1.7817488102413865e-14,-0.5956305004061179,0.386,0.527,2.8272790120910315e-10,IL6,p129,1,unique
Ifrd1,1.7907944196759833e-14,0.3498496218396355,0.836,0.755,2.84163258514185e-10,IL6,p129,3,moderate (1-5)
Gna13,1.916131235239659e-14,-0.450413041294065,0.62,0.723,3.040517044078291e-10,IL6,p129,4,moderate (1-5)
Pithd1,1.9267038441754742e-14,0.4852720948006866,0.62,0.511,3.057293659937642e-10,IL6,p129,2,moderate (1-5)
Coro1a,2.0685076322921702e-14,-0.2151145586352796,0.993,0.994,3.2823079109212156e-10,IL6,p129,10,high (5-10)
Orai1,2.0686712385141975e-14,-0.3849151503113459,0.71,0.775,3.2825675212743286e-10,IL6,p129,1,unique
Ly6e,2.2254715001075192e-14,-0.5745179302355035,0.642,0.717,3.5313781763706107e-10,IL6,p129,2,moderate (1-5)
Eif2s1,2.7081835042141635e-14,0.2043361628345357,0.982,0.963,4.297345584487035e-10,IL6,p129,1,unique
Dynll2,2.7589468684112016e-14,0.29619301663986275,0.909,0.878,4.3778968907948944e-10,IL6,p129,4,moderate (1-5)
Cyrib,2.9234170197925535e-14,0.2453569905135906,0.923,0.913,4.6388781270068235e-10,IL6,p129,1,unique
Lrrc8c,2.9634799740797184e-14,0.5101253610716854,0.578,0.499,4.702450022869697e-10,IL6,p129,1,unique
Stk10,3.3915017448217315e-14,-0.5858216243188666,0.34,0.482,5.381634968683122e-10,IL6,p129,1,unique
Eif1,3.5190855385225894e-14,0.14963087632968053,1,0.999,5.584084932527644e-10,IL6,p129,3,moderate (1-5)
Cd28,3.589818358372163e-14,0.44489138306398224,0.769,0.689,5.696323771064948e-10,IL6,p129,2,moderate (1-5)
Utrn,3.6785367825727886e-14,-0.5270100830485694,0.518,0.643,5.8371021665865e-10,IL6,p129,2,moderate (1-5)
Il16,3.810255999734542e-14,-0.7854246062500874,0.247,0.381,6.046114220378772e-10,IL6,p129,1,unique
Jaml,4.0376033554436626e-14,-1.39607102921799,0.081,0.178,6.406869004418003e-10,IL6,p129,2,moderate (1-5)
4930417O13Rik,4.2317721871137504e-14,0.9802108583959028,0.236,0.132,6.714976106512098e-10,IL6,p129,1,unique
Phlda1,4.646157053846806e-14,-1.0734246475591722,0.126,0.232,7.372522013044112e-10,IL6,p129,2,moderate (1-5)
Mrpl52,5.3770020370242214e-14,0.2510392039099001,0.94,0.92,8.532226832350033e-10,IL6,p129,1,unique
Nudc,5.4857458982408234e-14,0.21260673994829493,0.972,0.939,8.704781591328537e-10,IL6,p129,1,unique
Stoml1,5.5537582616801086e-14,1.2636989836922332,0.14,0.059,8.812703609633994e-10,IL6,p129,1,unique
Sema7a,6.046411071707823e-14,2.4527227642747764,0.059,0.013,9.59444508858597e-10,IL6,p129,1,unique
mt-Co3,6.049431605161847e-14,-0.14431568696771002,1,1,9.59923807107082e-10,IL6,p129,1,unique
Rrp1b,6.051799683366838e-14,0.2998214581398274,0.89,0.826,9.602995737566495e-10,IL6,p129,1,unique
Ypel3,6.093730395179984e-14,-1.2177918980875342,0.097,0.205,9.669531391071594e-10,IL6,p129,1,unique
Bcor,6.506741222852397e-14,-0.44717921296073065,0.634,0.71,1.0324896972422182e-9,IL6,p129,1,unique
Pclaf,6.561515234767838e-14,-0.24424837788963805,0.846,0.914,1.0411812374529604e-9,IL6,p129,3,moderate (1-5)
Nfkbiz,6.669105188727047e-14,-0.6556462445451863,0.227,0.361,1.0582536113472074e-9,IL6,p129,2,moderate (1-5)
Tspan5,7.800180787901899e-14,0.6647109378054201,0.401,0.296,1.2377326874242731e-9,IL6,p129,1,unique
Rpl17,8.029697029385082e-14,-0.11530503848561136,1,1,1.274152324622825e-9,IL6,p129,2,moderate (1-5)
Crem,8.638594909219204e-14,0.6684258107734407,0.401,0.293,1.370772240194903e-9,IL6,p129,1,unique
Kras,8.66825039763002e-14,0.3439263260175506,0.803,0.744,1.3754779730959312e-9,IL6,p129,1,unique
Eif1a,9.388862979729385e-14,0.32484623562852755,0.85,0.803,1.4898247776234587e-9,IL6,p129,1,unique
Gimap9,9.44020585120638e-14,0.4202007775011185,0.699,0.608,1.497971864469428e-9,IL6,p129,4,moderate (1-5)
Kansl1l,9.575957740281625e-14,1.0884596342077135,0.179,0.104,1.519512974227888e-9,IL6,p129,1,unique
Tnrc6b,9.748778755225677e-14,-0.5504495012318806,0.452,0.574,1.5469362128792103e-9,IL6,p129,1,unique
Nf2,1.0148818163429367e-13,0.5589596130257335,0.475,0.354,1.6104144661729714e-9,IL6,p129,1,unique
Nfkbie,1.1562550238455356e-13,-0.7037773486071373,0.285,0.412,1.8347454718380958e-9,IL6,p129,2,moderate (1-5)
Prag1,1.2336007578131804e-13,1.2306904521030595,0.156,0.074,1.957477682497954e-9,IL6,p129,1,unique
Gadd45b,1.4145220373279125e-13,0.45049029028522214,0.561,0.419,2.2445635688319316e-9,IL6,p129,17,very high (10+)
Cdc20,1.4442002934547694e-13,-0.5890630053875736,0.456,0.551,2.291657025654028e-9,IL6,p129,2,moderate (1-5)
Phip,1.466183430238993e-13,-0.4389673238573219,0.556,0.684,2.3265398671032335e-9,IL6,p129,2,moderate (1-5)
Tomm40,1.4665436925381078e-13,0.26668514384686204,0.937,0.903,2.3271115313194695e-9,IL6,p129,2,moderate (1-5)
Tiparp,1.5178161396066614e-13,1.2242079332872915,0.166,0.089,2.4084706503278504e-9,IL6,p129,2,moderate (1-5)
Pycard,2.025648600613307e-13,-0.46887257549436495,0.557,0.676,3.214299199453195e-9,IL6,p129,4,moderate (1-5)
Stx6,2.033038566351954e-13,-0.42039153280335106,0.603,0.709,3.226025597087281e-9,IL6,p129,1,unique
Cenpe,2.083179452185187e-13,-0.40798714445518786,0.661,0.756,3.3055891547274543e-9,IL6,p129,4,moderate (1-5)
Arhgdig,2.0939451022641637e-13,1.1271509727705475,0.174,0.085,3.322672088272775e-9,IL6,p129,1,unique
Timm23,2.2867401593547285e-13,0.21665876651825444,0.977,0.963,3.628599284864083e-9,IL6,p129,2,moderate (1-5)
mt-Nd4l,2.3061330243747917e-13,-0.12744302873763935,1,0.999,3.6593718830779197e-9,IL6,p129,1,unique
Ubash3b,2.458491381734621e-13,-0.39572443536603,0.56,0.693,3.9011341245364974e-9,IL6,p129,5,moderate (1-5)
Hk1,2.519098292039529e-13,0.5257959839254531,0.516,0.396,3.997305169808324e-9,IL6,p129,1,unique
Hmgn2,2.519817890284818e-13,-0.1887204210629112,0.984,0.988,3.998447028303951e-9,IL6,p129,4,moderate (1-5)
Fbxo11,2.735610693991666e-13,-0.5459447613660429,0.426,0.554,4.340867049225974e-9,IL6,p129,2,moderate (1-5)
Cnih3,2.803208740788319e-13,-1.1306296280720507,0.106,0.208,4.448131629882905e-9,IL6,p129,3,moderate (1-5)
Kri1,2.8764797327571433e-13,0.4633464068029203,0.6,0.518,4.564398039939034e-9,IL6,p129,1,unique
Cmtm7,2.9081683620365183e-13,-0.4948333891829088,0.497,0.617,4.614681556879547e-9,IL6,p129,1,unique
Gpcpd1,3.053199230297348e-13,-0.6238731051688882,0.314,0.45,4.844816538635831e-9,IL6,p129,1,unique
Gpatch4,3.3197779538078613e-13,0.3030923245919016,0.879,0.813,5.2678236571023155e-9,IL6,p129,1,unique
Nol10,3.646317137951052e-13,0.3988087946229386,0.715,0.621,5.785976034500729e-9,IL6,p129,1,unique
C1qbp,3.773167823839176e-13,0.21249115603544988,0.987,0.973,5.987262702868004e-9,IL6,p129,3,moderate (1-5)
Cct6a,4.10705890888753e-13,0.18804791000068244,0.987,0.984,6.517081076622732e-9,IL6,p129,5,moderate (1-5)
Phf21a,4.3088424064861347e-13,-0.5901667364942311,0.388,0.512,6.837271130612198e-9,IL6,p129,1,unique
Ino80e,4.354937648751749e-13,0.3727251850342207,0.756,0.685,6.910415061039275e-9,IL6,p129,1,unique
Ccn1,4.4576580193450194e-13,-4.065793738079929,0.006,0.052,7.0734117450966764e-9,IL6,p129,1,unique
Ifi27l2a,4.644323128959727e-13,-0.6173054566173798,0.451,0.566,7.3696119410332955e-9,IL6,p129,7,high (5-10)
Stmn1,4.715258468353778e-13,-0.2417787843136021,0.946,0.975,7.482172137583772e-9,IL6,p129,2,moderate (1-5)
Ergic1,5.081410650206456e-13,-0.3783166174730966,0.715,0.783,8.063182419747605e-9,IL6,p129,3,moderate (1-5)
Cers6,5.158438758118763e-13,0.7757995669197444,0.296,0.209,8.185410621382854e-9,IL6,p129,1,unique
Akr1b3,5.424473889040198e-13,-0.30269788320929425,0.794,0.86,8.607555167128986e-9,IL6,p129,2,moderate (1-5)
Gm7030,5.683865855994767e-13,-0.7081731058924224,0.317,0.432,9.019158340292496e-9,IL6,p129,2,moderate (1-5)
Rgs3,5.838536346728974e-13,-0.7851148276591431,0.227,0.347,9.264589474989536e-9,IL6,p129,2,moderate (1-5)
Dnaja1,6.028447009597697e-13,0.20707085829355587,0.965,0.948,9.565939714829626e-9,IL6,p129,1,unique
Rab3ip,7.249207910671765e-13,-0.651586988335483,0.319,0.448,1.1503043112653957e-8,IL6,p129,1,unique
Tfrc,7.629936783074664e-13,0.1883534518660981,0.956,0.962,1.2107183687382876e-8,IL6,p129,2,moderate (1-5)
Dnttip2,8.830080721086571e-13,0.27866665774820487,0.898,0.862,1.4011572088220171e-8,IL6,p129,2,moderate (1-5)
Srpk2,9.542125170769705e-13,-0.5366068406071846,0.393,0.528,1.5141444220977366e-8,IL6,p129,1,unique
Sertad1,9.756426724601662e-13,0.7664178143834033,0.313,0.206,1.5481497926597916e-8,IL6,p129,1,unique
Ncoa7,9.972872304081483e-13,-0.6660759250023389,0.311,0.436,1.58249537721165e-8,IL6,p129,4,moderate (1-5)
Tmem126a,1.0380447692379986e-12,-0.47576850712438823,0.532,0.635,1.647169439826856e-8,IL6,p129,2,moderate (1-5)
Cdkn2c,1.071934105713443e-12,-1.0967091877436297,0.105,0.203,1.700945038946091e-8,IL6,p129,1,unique
Ehd1,1.0880616639678864e-12,-0.6150441517689023,0.378,0.496,1.726536248384242e-8,IL6,p129,1,unique
Acsl4,1.1357430934231788e-12,0.4204036065165157,0.654,0.57,1.8021971406439e-8,IL6,p129,1,unique
Samhd1,1.1697053004987685e-12,0.422960161380696,0.677,0.601,1.8560883708314463e-8,IL6,p129,5,moderate (1-5)
Wdr43,1.2644603368776337e-12,0.26081554827180686,0.926,0.87,2.0064456625574287e-8,IL6,p129,1,unique
Elovl1,1.2908469293291412e-12,0.4292176948195746,0.652,0.562,2.0483159074594813e-8,IL6,p129,1,unique
Myc,1.2999845556168662e-12,0.3245594263373912,0.878,0.837,2.0628154928528433e-8,IL6,p129,1,unique
Slc3a2,1.3480867320683065e-12,0.3528407081090852,0.79,0.721,2.139144026445989e-8,IL6,p129,2,moderate (1-5)
Nme1,1.4361466153120784e-12,0.1339810935934964,1,0.997,2.2788774491772063e-8,IL6,p129,2,moderate (1-5)
Ptpn22,1.522697746177509e-12,-0.4727768944143485,0.424,0.559,2.4162167836344713e-8,IL6,p129,4,moderate (1-5)
Itga4,1.581609924972184e-12,-0.8998675034507484,0.152,0.264,2.5096986289458616e-8,IL6,p129,2,moderate (1-5)
Ybx3,1.6325043990958638e-12,0.2287463268096084,0.979,0.965,2.590457980485317e-8,IL6,p129,8,high (5-10)
Lnpep,1.7712739838180465e-12,-0.397508704438541,0.617,0.707,2.810657557522476e-8,IL6,p129,1,unique
Cd9,1.9111242360111893e-12,-0.5266168606423915,0.405,0.529,3.032571937702555e-8,IL6,p129,2,moderate (1-5)
Armcx3,1.939680007678533e-12,1.1161152426082843,0.16,0.084,3.077884236184296e-8,IL6,p129,1,unique
Oprm1,2.034801827845557e-12,-1.3473304666222743,0.048,0.129,3.228823540425329e-8,IL6,p129,1,unique
Pcgf5,2.103654009524338e-12,-0.4555764089406319,0.681,0.742,3.3380781823132185e-8,IL6,p129,24,very high (10+)
Pgs1,2.376929671714883e-12,0.6772207789429134,0.368,0.258,3.7717120030771765e-8,IL6,p129,1,unique
Ints4,2.653884181581563e-12,0.6307441589740572,0.418,0.31,4.211183419333624e-8,IL6,p129,1,unique
Selenoh,2.6790145482569306e-12,-0.24031280370693597,0.903,0.941,4.2510602851740976e-8,IL6,p129,2,moderate (1-5)
Dock8,2.7931557772740897e-12,-0.3860815683735778,0.647,0.743,4.432179587378526e-8,IL6,p129,1,unique
Mdh1,2.834005419462971e-12,-0.26056450148413224,0.902,0.939,4.4969997996038425e-8,IL6,p129,1,unique
Tomm20,3.262458300595794e-12,0.18347904334682452,0.987,0.983,5.1768688313854054e-8,IL6,p129,3,moderate (1-5)
Larp1,3.272498291821207e-12,0.3092539495678422,0.848,0.783,5.1928002894618915e-8,IL6,p129,1,unique
Gigyf2,3.373448679442257e-12,-0.42432785482788954,0.57,0.673,5.3529883645389736e-8,IL6,p129,2,moderate (1-5)
Tnni1,3.5226330768813464e-12,-1.4662723549086234,0.056,0.135,5.5897141663953204e-8,IL6,p129,2,moderate (1-5)
Serinc3,3.540392621074634e-12,-0.4806459393129961,0.524,0.624,5.6178950111212296e-8,IL6,p129,2,moderate (1-5)
Il2rg,4.122155605583867e-12,-0.23681618392428327,0.937,0.963,6.541036514940482e-8,IL6,p129,1,unique
Npc2,4.526566130491308e-12,0.29627273523333053,0.921,0.9,7.182755135863609e-8,IL6,p129,2,moderate (1-5)
Smad3,4.986614686562183e-12,1.22561383974696,0.132,0.059,7.912760184636873e-8,IL6,p129,1,unique
Erg28,5.1337447852076376e-12,0.30081751506811605,0.811,0.778,8.14622622516748e-8,IL6,p129,1,unique
Pik3cd,5.3413314299526945e-12,-0.494981348080667,0.525,0.63,8.475624713048937e-8,IL6,p129,1,unique
Myb,5.44020740885781e-12,-1.102418985144828,0.12,0.217,8.632521116375574e-8,IL6,p129,1,unique
Cmah,5.519667521239383e-12,-0.8840443494406389,0.169,0.278,8.758608422702652e-8,IL6,p129,1,unique
Wnk1,6.691533023919178e-12,-0.3506838456732394,0.719,0.8,1.0618124602354952e-7,IL6,p129,1,unique
Serpinb6b,7.124627999594365e-12,-0.7781963115425001,0.207,0.322,1.130535970975634e-7,IL6,p129,2,moderate (1-5)
Nectin1,8.21601773186571e-12,2.184954610047927,0.05,0.01,1.303717693692451e-7,IL6,p129,1,unique
Prmt1,8.517972294920668e-12,0.17723004739409598,0.988,0.979,1.3516318437580116e-7,IL6,p129,7,high (5-10)
Herc6,8.566656895343356e-12,-1.1490337656336336,0.091,0.179,1.3593571161530836e-7,IL6,p129,3,moderate (1-5)
Kif20b,8.64795449365713e-12,-0.3868568492343915,0.632,0.723,1.3722574190535133e-7,IL6,p129,2,moderate (1-5)
Nop16,8.956904340284853e-12,0.27471273799910345,0.909,0.864,1.4212815807164004e-7,IL6,p129,1,unique
Pa2g4,9.360509818496255e-12,0.14332565187149582,0.995,0.996,1.485325697998986e-7,IL6,p129,5,moderate (1-5)
Dgkd,1.0063497830023643e-11,-0.5303671098458387,0.406,0.534,1.5968758356681517e-7,IL6,p129,1,unique
Nsg2,1.1508256636712264e-11,-0.7446620327421427,0.164,0.279,1.826130163113502e-7,IL6,p129,1,unique
Rgs1,1.16919058525053e-11,0.48230183398197,0.66,0.607,1.855271620675541e-7,IL6,p129,9,high (5-10)
Stag2,1.1962904116844747e-11,-0.35378991509013746,0.711,0.795,1.8982736252609247e-7,IL6,p129,1,unique
Cited2,1.2117616116779576e-11,-0.6879999432650896,0.209,0.326,1.9228233254105832e-7,IL6,p129,1,unique
Lypd6b,1.298712389337918e-11,-1.4836448925681365,0.056,0.128,2.060796819401408e-7,IL6,p129,2,moderate (1-5)
Akna,1.313737064696717e-11,-0.7168069771985328,0.235,0.356,2.0846379742607505e-7,IL6,p129,3,moderate (1-5)
Aebp2,1.3155781837060909e-11,0.281548951832573,0.862,0.807,2.0875594619048253e-7,IL6,p129,3,moderate (1-5)
mt-Co2,1.369114327696814e-11,-0.12169273106765832,1,1,2.1725106151893042e-7,IL6,p129,2,moderate (1-5)
Uchl5,1.4624686758436366e-11,0.23985064162105765,0.886,0.876,2.3206452948286825e-7,IL6,p129,1,unique
Arhgdia,1.576858274155673e-11,0.19605621286700403,0.963,0.957,2.5021587094302224e-7,IL6,p129,2,moderate (1-5)
Rsl24d1,1.6629371048015176e-11,0.28356383432268994,0.894,0.842,2.638748597899048e-7,IL6,p129,3,moderate (1-5)
Ftsj3,1.6662970122811615e-11,0.24788959698360505,0.935,0.893,2.644080099087747e-7,IL6,p129,2,moderate (1-5)
Rhog,1.7059312238182658e-11,-0.2976221284169444,0.779,0.831,2.706971665954824e-7,IL6,p129,1,unique
Arhgap39,1.7320956590570142e-11,0.7324346817659764,0.295,0.214,2.74848939179167e-7,IL6,p129,1,unique
Sp100,1.7329325118574012e-11,-0.5156244853473086,0.368,0.497,2.749817309815325e-7,IL6,p129,5,moderate (1-5)
Spata13,1.813128042954345e-11,-0.724060960516838,0.218,0.333,2.8770715785599544e-7,IL6,p129,1,unique
Ptbp1,1.8540788959193598e-11,0.2305196730332575,0.955,0.939,2.94205239204484e-7,IL6,p129,1,unique
Zfp36l1,1.9451802613678767e-11,-0.2874512677692297,0.839,0.884,3.086612038738547e-7,IL6,p129,10,high (5-10)
Atp5g2,1.9790020518427657e-11,-0.13858489179914013,0.996,0.999,3.140280455864102e-7,IL6,p129,1,unique
Kpnb1,1.9808132110166788e-11,0.23896742428311368,0.94,0.929,3.143154403241266e-7,IL6,p129,2,moderate (1-5)
Nfkb2,2.0060791801912856e-11,-0.4107169850002266,0.657,0.726,3.183246443127532e-7,IL6,p129,5,moderate (1-5)
Rrm1,2.0471627600992194e-11,-0.20102809091002083,0.929,0.961,3.248437867725442e-7,IL6,p129,2,moderate (1-5)
