genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2,n_ligand,class
Sdc4,3.023086145570376e-10,2.129850264541764,0.05,0.012,4.797033095791072e-6,TNF,p129,1,unique
Lag3,3.4920802190962606e-10,-0.42538155123117527,0.358,0.48,5.5412328916619465e-6,TNF,p129,2,moderate (1-4)
Cdk6,3.9270742527803984e-10,0.38813197708414504,0.598,0.533,6.231481424311936e-6,TNF,p129,2,moderate (1-4)
Foxp1,4.450533416706259e-10,-0.16668888326696196,0.968,0.99,7.0621064256294925e-6,TNF,p129,5,high (4-8)
Sbf2,5.181957075114365e-10,0.8738525570174369,0.182,0.124,8.222729486791474e-6,TNF,p129,2,moderate (1-4)
Kif13b,7.116164101294415e-10,0.7527685935030735,0.281,0.204,1.1291929195933978e-5,TNF,p129,1,unique
Izumo1r,8.385073165507894e-10,-0.4034289406465661,0.366,0.486,1.3305434099027927e-5,TNF,p129,8,high (4-8)
Il6ra,1.0752154636544618e-9,-0.5720351941841595,0.297,0.405,1.7061518977269e-5,TNF,p129,2,moderate (1-4)
Arhgef6,1.117217610559067e-9,-0.4175688844268102,0.492,0.599,1.7728009044351277e-5,TNF,p129,3,moderate (1-4)
Traf1,1.1396278451830335e-9,0.371999808375131,0.673,0.612,1.808361464736438e-5,TNF,p129,2,moderate (1-4)
Marcksl1,1.1996928228421514e-9,0.25215469331894824,0.885,0.874,1.903672571285926e-5,TNF,p129,4,moderate (1-4)
Myh9,1.2124893591594723e-9,-0.20574042956483707,0.966,0.984,1.923978115114251e-5,TNF,p129,6,high (4-8)
Gbp5,1.8011574229775411e-9,0.87987027365956,0.224,0.14,2.8580765987807628e-5,TNF,p129,5,high (4-8)
Inpp4b,1.8458020781494075e-9,-0.1953604336220054,0.938,0.971,2.92891873760748e-5,TNF,p129,1,unique
Prkcq,2.4885995433724694e-9,-0.35931996329623705,0.622,0.699,3.9489097554234345e-5,TNF,p129,3,moderate (1-4)
Sla,2.641637451462542e-9,-0.19430098818175137,0.746,0.837,4.191750307980763e-5,TNF,p129,3,moderate (1-4)
Arhgap15,2.827580325742778e-9,-0.26202983781831457,0.874,0.906,4.48680446088864e-5,TNF,p129,4,moderate (1-4)
Pglyrp2,3.845659976193436e-9,1.401449985444378,0.098,0.047,6.102293250223744e-5,TNF,p129,1,unique
Pmepa1,4.171181671940427e-9,0.6468583399642311,0.323,0.246,6.61883107703507e-5,TNF,p129,5,high (4-8)
Stk4,5.911867941650656e-9,0.24148115902744127,0.849,0.837,9.38095204981126e-5,TNF,p129,2,moderate (1-4)
Tmem19,7.1012263779433965e-9,0.4627539635504573,0.454,0.394,1.1268226016520582e-4,TNF,p129,2,moderate (1-4)
Pced1b,7.2763605675597044e-9,0.4689157770706845,0.403,0.347,1.1546128948603738e-4,TNF,p129,1,unique
Dennd4a,8.11630557071132e-9,0.5731188579900399,0.361,0.28,1.2878953679604723e-4,TNF,p129,1,unique
Tox,8.467127119797372e-9,-0.3275973529035105,0.615,0.712,1.3435637313694468e-4,TNF,p129,2,moderate (1-4)
Pclaf,9.44443919331594e-9,-0.14893230749935427,0.858,0.925,1.4986436111953734e-4,TNF,p129,2,moderate (1-4)
Birc5,1.165416706133212e-8,-0.2045220434816457,0.767,0.85,1.849283229292181e-4,TNF,p129,2,moderate (1-4)
Ptpn22,1.4442227779932894e-8,-0.3392309010684498,0.426,0.539,2.2916927041197516e-4,TNF,p129,3,moderate (1-4)
Plk1,1.5686760876394682e-8,-0.430237262843384,0.438,0.539,2.489175215866308e-4,TNF,p129,4,moderate (1-4)
Cd52,1.5804005987013872e-8,-0.13265063834267776,0.999,0.997,2.507779670019361e-4,TNF,p129,16,very high (8+)
Sumo2,1.6951156890872194e-8,0.12723844225219194,0.995,0.998,2.6898095754436e-4,TNF,p129,2,moderate (1-4)
Mki67,2.1180731554186754e-8,-0.13028818213266247,0.818,0.893,3.360958483018354e-4,TNF,p129,3,moderate (1-4)
H1f5,2.3073348018053243e-8,-0.23725147333485275,0.773,0.848,3.661278863504688e-4,TNF,p129,4,moderate (1-4)
Laptm5,2.3186475563444992e-8,-0.20503374249665696,0.844,0.904,3.6792299424074515e-4,TNF,p129,1,unique
Gfod1,2.7555089167088412e-8,-0.5542832406807383,0.303,0.396,4.372441549033589e-4,TNF,p129,2,moderate (1-4)
Themis,5.2773507068491724e-8,0.4320954546072016,0.517,0.487,8.374100101628265e-4,TNF,p129,3,moderate (1-4)
Hmgn2,5.3569881958173584e-8,-0.13926235777063622,0.979,0.99,8.500468869122983e-4,TNF,p129,4,moderate (1-4)
p139-T7oBC5p-MS2,5.434899597042805e-8,-0.7669486030548351,0.233,0.311,8.624098680587523e-4,TNF,p129,7,high (4-8)
Cd83,6.545037237374763e-8,0.6836515856548184,0.312,0.235,0.00103856650882662,TNF,p129,2,moderate (1-4)
Slc25a1,6.708848245144463e-8,0.40260839698096,0.516,0.442,0.00106456003953952,TNF,p129,2,moderate (1-4)
Exoc2,7.847602308916248e-8,-0.37339781189545296,0.702,0.769,0.00124525753437883,TNF,p129,1,unique
Mir155hg,8.936574663281086e-8,0.31081644799655195,0.778,0.731,0.00141805566756944,TNF,p129,2,moderate (1-4)
Cd81,8.960850553200716e-8,0.23402687111384923,0.736,0.742,0.00142190776578188,TNF,p129,1,unique
Vav3,9.028777828804393e-8,0.4062611897018389,0.514,0.45,0.00143268646587468,TNF,p129,2,moderate (1-4)
Sh2d2a,9.208568582644805e-8,-0.2244424822951996,0.745,0.824,0.00146121566269407,TNF,p129,1,unique
Ankrd44,9.564322981926841e-8,-0.3144670500699804,0.568,0.668,0.00151766677077215,TNF,p129,2,moderate (1-4)
Il1r2,1.0379996005807013e-7,1.6572491861275536,0.06,0.024,0.00164709776620145,TNF,p129,1,unique
Trbc2,1.207049418440261e-7,-0.2052777563103,0.72,0.806,0.001915346017181,TNF,p129,2,moderate (1-4)
Gpr132,1.483539415433722e-7,0.5776569686054631,0.341,0.273,0.00235408034441023,TNF,p129,3,moderate (1-4)
Hmgb1,1.5000783040491705e-7,-0.1034475539900841,0.991,0.997,0.00238032425286522,TNF,p129,2,moderate (1-4)
Trac,1.5867571243308077e-7,-0.17944153780893424,0.891,0.938,0.00251786620488812,TNF,p129,1,unique
Nrn1,1.6735771461844798e-7,-0.8042702480694626,0.271,0.345,0.00265563221556553,TNF,p129,4,moderate (1-4)
Ubash3b,1.767836448000959e-7,-0.27956617070080303,0.576,0.676,0.00280520287568792,TNF,p129,3,moderate (1-4)
Ddt,1.9476002064002685e-7,0.403680826473848,0.656,0.639,0.00309045200751594,TNF,p129,3,moderate (1-4)
Rilpl2,2.043917232349652e-7,-0.21493798486587856,0.841,0.897,0.00324328786429242,TNF,p129,2,moderate (1-4)
Maml2,2.30493008896073e-7,0.2344653007206311,0.787,0.772,0.00365746306516288,TNF,p129,1,unique
Psma6,2.3660900723603674e-7,0.16742574636027885,0.967,0.963,0.00375451172682143,TNF,p129,3,moderate (1-4)
Atxn1,2.434019969104775e-7,-0.22368446176163492,0.736,0.814,0.00386230288697545,TNF,p129,6,high (4-8)
Cenpf,2.865652001367566e-7,-0.35188481636811125,0.607,0.66,0.00454721659577005,TNF,p129,3,moderate (1-4)
Tpx2,2.873952838386841e-7,-0.2401107541422045,0.719,0.794,0.00456038836395223,TNF,p129,4,moderate (1-4)
Bcl3,3.1694070466465626e-7,1.109361690475465,0.11,0.059,0.00502921510161876,TNF,p129,4,moderate (1-4)
Ms4a4b,3.352185019233554e-7,-0.1927814973409292,0.839,0.901,0.0053192471885198,TNF,p129,7,high (4-8)
Zfc3h1,3.633735873701285e-7,0.31923064726120387,0.591,0.561,0.00576601208438919,TNF,p129,2,moderate (1-4)
Isg15,3.9228471448936467e-7,1.5621846183621253,0.076,0.045,0.00622477384951723,TNF,p129,5,high (4-8)
Cd70,4.069211292646655e-7,1.086470440398843,0.1,0.051,0.00645702447917171,TNF,p129,2,moderate (1-4)
Oxct1,4.090153354684968e-7,-0.20674858909081903,0.851,0.902,0.0064902553432141,TNF,p129,2,moderate (1-4)
Rgcc,4.121586260502038e-7,-0.276593529834074,0.558,0.644,0.00654013307816463,TNF,p129,3,moderate (1-4)
Lamtor4,4.139473534115922e-7,-0.3721555941918373,0.361,0.46,0.00656851660393514,TNF,p129,1,unique
Itm2b,4.2202182899574523e-7,-0.2469484934323014,0.784,0.85,0.00669664238250448,TNF,p129,2,moderate (1-4)
H2ac20,4.419131387614448e-7,-0.2583984037528042,0.637,0.725,0.0070122776858666,TNF,p129,2,moderate (1-4)
Gprin3,4.6738550231810756e-7,1.0748522536799845,0.104,0.052,0.00741647315078373,TNF,p129,2,moderate (1-4)
Ltb,4.82813962352431e-7,0.394179351456675,0.51,0.515,0.00766129195460837,TNF,p129,6,high (4-8)
Emp3,4.922375333941636e-7,0.34247655819280803,0.617,0.569,0.00781082517989858,TNF,p129,3,moderate (1-4)
Mllt3,4.935687405606851e-7,-0.24661362403099008,0.727,0.804,0.00783194877521695,TNF,p129,1,unique
Eed,5.057275397968162e-7,0.21989258730253364,0.812,0.797,0.00802488460149588,TNF,p129,2,moderate (1-4)
Lax1,5.376650284958892e-7,-0.9274721172122008,0.079,0.141,0.00853166867217277,TNF,p129,1,unique
Spry1,6.004366061532213e-7,-0.2700077371597189,0.495,0.595,0.00952772806643931,TNF,p129,3,moderate (1-4)
Mbp,6.183939488864582e-7,0.31852786951158973,0.689,0.62,0.00981267518093032,TNF,p129,2,moderate (1-4)
Serpinc1,6.682187576313632e-7,1.0870695845804534,0.099,0.058,0.01060329524609447,TNF,p129,1,unique
Top2a,7.022299023586528e-7,-0.12009504773893376,0.894,0.944,0.0111429840906271,TNF,p129,2,moderate (1-4)
Serpine2,8.375485076725932e-7,0.49402623983969973,0.417,0.345,0.01329021971974871,TNF,p129,4,moderate (1-4)
Cd40lg,8.720140006317913e-7,-0.31145168930519535,0.637,0.713,0.01383711816202526,TNF,p129,2,moderate (1-4)
Nfkbib,8.902271186653153e-7,0.2532677315936643,0.733,0.695,0.01412612391898122,TNF,p129,1,unique
Knl1,1.0021117119983729e-6,-0.2865768118251419,0.633,0.707,0.01590150864599017,TNF,p129,4,moderate (1-4)
Foxn3,1.0149470296968591e-6,-0.2418959403837424,0.819,0.862,0.01610517946722976,TNF,p129,5,high (4-8)
Fcrl1,1.0155471601063332e-6,0.6183437593530483,0.264,0.195,0.01611470233656729,TNF,p129,1,unique
Jund,1.0659882291792872e-6,0.2463396704124905,0.903,0.899,0.01691510122061693,TNF,p129,5,high (4-8)
H1f4,1.0668539392377236e-6,-0.19265456029849304,0.852,0.9,0.0169288383078242,TNF,p129,3,moderate (1-4)
Ckap2,1.080354088406132e-6,-0.43878843434274417,0.269,0.361,0.0171430586748285,TNF,p129,3,moderate (1-4)
Ccnb1,1.1962637073800527e-6,-0.34635815914202944,0.438,0.533,0.01898231250870667,TNF,p129,3,moderate (1-4)
Ly6e,1.2963984772515735e-6,0.34436215543886906,0.738,0.705,0.02057125103702797,TNF,p129,2,moderate (1-4)
Cd2,1.3220717040557003e-6,-0.26922620885539184,0.631,0.714,0.02097863379995585,TNF,p129,1,unique
Cd53,1.364456915670276e-6,-0.23702584755303868,0.741,0.811,0.02165120233785594,TNF,p129,4,moderate (1-4)
Selplg,1.3989976462764275e-6,0.3157600854725373,0.614,0.597,0.02219929465111435,TNF,p129,2,moderate (1-4)
Sh2d3c,1.5542739606329262e-6,-0.36704665529325187,0.148,0.218,0.02466321920732327,TNF,p129,2,moderate (1-4)
Ccl4,1.564437009120304e-6,-0.41726940759190567,0.517,0.595,0.02482448646072098,TNF,p129,3,moderate (1-4)
H2-Q6,1.599160179528106e-6,0.8822456330573929,0.138,0.089,0.02537547372875198,TNF,p129,2,moderate (1-4)
Tacc2,1.8636472847254575e-6,-0.4621531860995989,0.294,0.379,0.02957235511402356,TNF,p129,2,moderate (1-4)
Smim36,1.9889386868496457e-6,-0.40851311908680055,0.388,0.477,0.03156047908293018,TNF,p129,3,moderate (1-4)
Cd5,2.0079714894533086e-6,-0.1774672288906456,0.943,0.97,0.0318624915946451,TNF,p129,4,moderate (1-4)
Pla2g4f,2.0301625477576983e-6,1.0477161369996502,0.11,0.062,0.03221461930781916,TNF,p129,3,moderate (1-4)
Zfp296,2.0721694768236168e-6,1.1667295422609794,0.091,0.047,0.03288118525823715,TNF,p129,1,unique
Cntrl,2.2398841619391757e-6,-0.24490316715084248,0.726,0.785,0.03554248188165084,TNF,p129,2,moderate (1-4)
Cd4,2.2599262989448263e-6,-0.19833429728505925,0.822,0.874,0.03586051051165651,TNF,p129,2,moderate (1-4)
Runx1,2.2827952946422907e-6,-0.3162810186351209,0.548,0.631,0.03622339573538387,TNF,p129,2,moderate (1-4)
Pura,2.2990152143818444e-6,-0.2181881024235489,0.692,0.772,0.03648077342181111,TNF,p129,2,moderate (1-4)
Amigo2,2.4938775719463827e-6,1.3413946669292436,0.06,0.025,0.0395728493116452,TNF,p129,1,unique
H2bc11,2.552542543939578e-6,-0.27260633728327777,0.661,0.733,0.04050374508723322,TNF,p129,2,moderate (1-4)
Cenpe,2.6479563176987007e-6,-0.248415535528289,0.682,0.751,0.04201777084924298,TNF,p129,3,moderate (1-4)
H4c4,2.7523752474201163e-6,-0.1879399235876229,0.763,0.835,0.0436746904260624,TNF,p129,2,moderate (1-4)
Lsp1,2.790345637515698e-6,0.1807318539824414,0.977,0.982,0.04427720457609909,TNF,p129,9,very high (8+)
Alcam,2.862349460065198e-6,-0.572070883332104,0.231,0.306,0.04541976123231457,TNF,p129,6,high (4-8)
Mmd,2.969454413475365e-6,-0.3664636052645447,0.302,0.392,0.04711930263302709,TNF,p129,2,moderate (1-4)
Cotl1,3.076054198545491e-6,-0.18059328424335797,0.917,0.937,0.04881082802251985,TNF,p129,6,high (4-8)
Nek7,3.365288316978441e-6,-0.26885298755871617,0.515,0.607,0.0534003950138139,TNF,p129,2,moderate (1-4)
Serinc5,3.4278824543795164e-6,0.9652707273972796,0.103,0.063,0.05439363878609416,TNF,p129,1,unique
Fyn,3.4631044993054594e-6,-0.2222831311851831,0.763,0.824,0.05495254219497903,TNF,p129,1,unique
Pycard,3.4722821436172807e-6,-0.2340107926556516,0.566,0.657,0.05509817305491901,TNF,p129,2,moderate (1-4)
Ccnb2,3.473967900997104e-6,-0.42155039934151584,0.356,0.443,0.05512492265302204,TNF,p129,3,moderate (1-4)
Itm2a,4.394082995806421e-6,-0.22398573822364495,0.907,0.926,0.0697253089774563,TNF,p129,5,high (4-8)
Cdk5r1,4.405604203260377e-6,1.356218700898804,0.066,0.033,0.06990812749733566,TNF,p129,1,unique
Tmem123,4.625948569455664e-6,0.3038473803062518,0.433,0.416,0.073404551900122475,TNF,p129,1,unique
Il2ra,4.662428250525915e-6,0.2108446199441638,0.9,0.893,0.07398341147934523,TNF,p129,3,moderate (1-4)
2610204G07Rik,4.747617576631077e-6,-0.6757318902437046,0.149,0.219,0.07533519570598193,TNF,p129,3,moderate (1-4)
Il21r,4.926149708643962e-6,0.36559757227190914,0.457,0.401,0.0781681435767624,TNF,p129,2,moderate (1-4)
Pde3b,4.935789548836437e-6,0.3550220414202695,0.513,0.464,0.07832110856093658,TNF,p129,2,moderate (1-4)
Fgf2,5.589997728236611e-6,-0.8125501518781797,0.077,0.135,0.08870208395165854,TNF,p129,1,unique
Cd74,5.64511130656718e-6,0.3871345354108926,0.473,0.417,0.08957662621260801,TNF,p129,3,moderate (1-4)
Polr2g,6.0473223356561176e-6,-0.1487646427073927,0.746,0.821,0.09595891082219128,TNF,p129,2,moderate (1-4)
Aopep,6.125439509809966e-6,0.31233922495895006,0.469,0.439,0.09719847414166452,TNF,p129,7,high (4-8)
Stip1,6.1766597862460395e-6,0.16126047979899805,0.927,0.914,0.09801123748815216,TNF,p129,1,unique
Ly6a,1.1626686112738738e-168,5.444396696962687,0.741,0.048,1.8449225523693835e-164,IFNG,p129,11,very high (8+)
Gbp2,4.161641599209388e-145,3.71114830783896,0.854,0.211,6.603692889625457e-141,IFNG,p129,7,high (4-8)
Stat1,8.202135296252871e-117,1.915222058999981,0.934,0.642,1.301514828809406e-112,IFNG,p129,10,very high (8+)
Irf8,2.526069579225887e-112,2.8703300741512967,0.807,0.27,4.0083672083156375e-108,IFNG,p129,7,high (4-8)
Psmb9,4.498334510169942e-109,1.668887308997977,0.934,0.644,7.137957200737662e-105,IFNG,p129,7,high (4-8)
Irf1,3.596621538738114e-82,2.5809386420060303,0.734,0.235,5.70711905766964e-78,IFNG,p129,8,high (4-8)
Tbx21,2.5525856300706542e-79,5.368737798466784,0.372,0.011,4.050442877796114e-75,IFNG,p129,4,moderate (1-4)
Iigp1,1.614672157074465e-77,5.773355965423003,0.358,0.014,2.5621617788457603e-73,IFNG,p129,3,moderate (1-4)
Igtp,8.1066314202921e-65,2.7605682897892665,0.609,0.174,1.2863602737719503e-60,IFNG,p129,6,high (4-8)
Gbp4,1.4952386190610123e-60,3.1165198730768946,0.507,0.099,2.3726446407260137e-56,IFNG,p129,4,moderate (1-4)
Ifi47,1.1842580072546677e-59,1.753102087804043,0.836,0.588,1.8791806059117064e-55,IFNG,p129,4,moderate (1-4)
Calhm6,1.3832346568422958e-54,4.986266537090723,0.292,0.016,2.194916753477355e-50,IFNG,p129,2,moderate (1-4)
Tap1,6.233476525954405e-53,1.450566622804582,0.777,0.488,9.891280551384447e-49,IFNG,p129,6,high (4-8)
Psmb8,8.248980937489878e-51,0.909788463228958,0.967,0.885,1.3089482951608938e-46,IFNG,p129,6,high (4-8)
Gimap4,8.064115642910307e-44,1.478706334075751,0.759,0.409,1.2796138702170075e-39,IFNG,p129,6,high (4-8)
Gbp6,2.302012924411765e-40,3.968704477071509,0.263,0.027,3.652834108456589e-36,IFNG,p129,5,high (4-8)
Irgm1,7.204802426629196e-40,2.9398704764790957,0.391,0.082,1.1432580490575208e-35,IFNG,p129,5,high (4-8)
Gbp7,1.4369838673809163e-38,2.944640168047986,0.343,0.055,2.280206000760038e-34,IFNG,p129,3,moderate (1-4)
Gbp5,8.071383668462218e-36,2.23192115829363,0.467,0.14,1.2807671605115848e-31,IFNG,p129,5,high (4-8)
Irgm2,2.089042345764839e-28,3.0822147759463197,0.219,0.032,3.3148923942596465e-24,IFNG,p129,4,moderate (1-4)
Tapbpl,1.6901167547903016e-27,1.16527350416565,0.704,0.41,2.68187726650125e-23,IFNG,p129,5,high (4-8)
Nlrc5,2.5822319291426874e-26,1.5491432681452162,0.507,0.227,4.097485625163617e-22,IFNG,p129,6,high (4-8)
Rgs1,5.097236404822201e-26,0.8224164840847894,0.858,0.595,8.088294727171868e-22,IFNG,p129,6,high (4-8)
Il12rb1,2.3859481235238514e-25,1.5076619503051265,0.496,0.232,3.7860224824076466e-21,IFNG,p129,5,high (4-8)
B2m,7.08593995368263e-25,0.3537873630054764,1,1,1.1243969518503596e-20,IFNG,p129,5,high (4-8)
H2-T23,8.800084671799661e-24,0.8747116196081195,0.832,0.639,1.3963974357211698e-19,IFNG,p129,7,high (4-8)
Ube2l6,2.674427409982485e-23,4.203805387347847,0.131,0.008,4.243781414160208e-19,IFNG,p129,3,moderate (1-4)
Psme2,1.6925133483847854e-22,0.40849949682688447,1,0.993,2.685680181216977e-18,IFNG,p129,15,very high (8+)
Gbp3,1.3363754911592723e-18,2.714190310936814,0.204,0.039,2.1205606293715332e-14,IFNG,p129,2,moderate (1-4)
9330175E14Rik,2.6399996007997256e-18,2.5864881679214125,0.164,0.028,4.189151366549004e-14,IFNG,p129,3,moderate (1-4)
Tap2,4.9304106714589854e-18,1.016566826742995,0.613,0.407,7.82357565347112e-14,IFNG,p129,3,moderate (1-4)
Samhd1,2.1480722405453642e-16,0.8900486557939089,0.792,0.575,3.4085610312973833e-12,IFNG,p129,5,high (4-8)
H2-K1,3.588346586126894e-16,0.39085368144041377,0.996,0.993,5.693988362866155e-12,IFNG,p129,6,high (4-8)
Tnf,6.22446642881299e-16,0.9106513805909346,0.679,0.453,9.876983329240453e-12,IFNG,p129,2,moderate (1-4)
Tapbp,1.1507032164908396e-15,0.8388282914934178,0.719,0.52,1.8259358639276644e-11,IFNG,p129,8,high (4-8)
Ms4a4b,1.4625770232689106e-15,-0.6085903489026947,0.781,0.901,2.320817220523107e-11,IFNG,p129,7,high (4-8)
Etv6,3.0577585098554078e-15,0.870480847370086,0.613,0.422,4.8520512034385616e-11,IFNG,p129,5,high (4-8)
Or2v1,5.8779427793706e-15,2.3678878416007625,0.168,0.04,9.327119602305268e-11,IFNG,p129,2,moderate (1-4)
Bcl11b,8.075938178254255e-15,0.7591445530289196,0.734,0.589,1.2814898701253852e-10,IFNG,p129,3,moderate (1-4)
Tgtp2,9.744385099413804e-15,3.18610850070821,0.128,0.013,1.5462390275749824e-10,IFNG,p129,3,moderate (1-4)
AW112010,9.334515075192852e-14,0.8518650572070448,0.693,0.524,1.4812008521316015e-9,IFNG,p129,3,moderate (1-4)
Aff3,1.684531997947797e-13,0.9209006106228084,0.763,0.638,2.673015374343564e-9,IFNG,p129,3,moderate (1-4)
Lad1,4.0949291474014053e-13,-0.8216258296126573,0.639,0.768,6.497833571096549e-9,IFNG,p129,15,very high (8+)
H2-Q4,7.903751124565713e-13,0.7257042271454344,0.715,0.571,1.2541672284460872e-8,IFNG,p129,4,moderate (1-4)
Agfg1,1.078434817942045e-12,0.5786659020536252,0.891,0.762,1.7112603691104368e-8,IFNG,p129,1,unique
Slamf7,1.4344694509167921e-12,1.3077979261482948,0.365,0.177,2.2762161247147658e-8,IFNG,p129,4,moderate (1-4)
Gvin1,2.1599688461741316e-12,4.348601615625147,0.062,0.002,3.4274385651091125e-8,IFNG,p129,1,unique
H2-D1,3.335403162045869e-12,0.34571007578065904,0.996,0.984,5.292617737534384e-8,IFNG,p129,6,high (4-8)
Atxn1,4.1628746620503295e-12,0.4721708529451292,0.898,0.814,6.605649513741466e-8,IFNG,p129,6,high (4-8)
Clic4,5.14275469941566e-12,0.9454032331676944,0.555,0.357,8.160523157032769e-8,IFNG,p129,4,moderate (1-4)
Nampt,5.499590860888459e-12,0.6752568976601012,0.675,0.484,8.726750778057807e-8,IFNG,p129,5,high (4-8)
Satb1,7.368443917617093e-12,-0.7131483391929903,0.675,0.785,1.1692246808474805e-7,IFNG,p129,7,high (4-8)
Cytip,8.251060897422073e-12,-0.5854234170166266,0.763,0.852,1.3092783432029346e-7,IFNG,p129,9,very high (8+)
St6galnac4,9.121503134176024e-12,0.7812295384601519,0.668,0.488,1.4474001173310513e-7,IFNG,p129,4,moderate (1-4)
Irf9,1.3790460881518436e-11,1.3115328389032164,0.259,0.104,2.1882703326793457e-7,IFNG,p129,5,high (4-8)
Gimap3,2.4626057465183582e-11,0.7595087687757931,0.712,0.498,3.907662798575331e-7,IFNG,p129,4,moderate (1-4)
Trim30a,2.6582363671782534e-11,0.8750572677153499,0.478,0.278,4.218089467438453e-7,IFNG,p129,4,moderate (1-4)
Cd274,4.088611611333636e-11,0.6654025905800509,0.668,0.51,6.487808904864213e-7,IFNG,p129,7,high (4-8)
Gimap5,4.8914200001785285e-11,0.6505310466234182,0.788,0.637,7.76170525628329e-7,IFNG,p129,9,very high (8+)
Eno3,5.55183658396367e-11,-1.0582283183108685,0.365,0.543,8.809654291433551e-7,IFNG,p129,9,very high (8+)
Ly75,5.695607081073123e-11,0.8830424179330214,0.526,0.329,9.037789316246832e-7,IFNG,p129,1,unique
Erap1,7.867305572694332e-11,0.6873882028558833,0.672,0.477,1.2483840482751366e-6,IFNG,p129,3,moderate (1-4)
Parp14,8.051323663445814e-11,1.4050782914252544,0.263,0.114,1.2775840389155818e-6,IFNG,p129,5,high (4-8)
Kbtbd11,8.546821386612231e-11,1.1458290996989766,0.336,0.16,1.3562096176276288e-6,IFNG,p129,1,unique
Mdfic,2.0740735271706435e-10,0.41668800249586,0.869,0.722,3.291139872914377e-6,IFNG,p129,3,moderate (1-4)
ENSMUSG00000121501,2.0852139384839316e-10,0.8628825711966657,0.482,0.305,3.308817477586303e-6,IFNG,p129,4,moderate (1-4)
Pmepa1,2.4814097696074917e-10,0.9690841117415948,0.409,0.246,3.937501022413169e-6,IFNG,p129,5,high (4-8)
Gbp8,5.292573469990037e-10,2.065235666636876,0.139,0.035,8.39825558218019e-6,IFNG,p129,2,moderate (1-4)
Tgtp1,7.122497602341994e-10,3.6069124626402207,0.066,0.006,1.1301979195396278e-5,IFNG,p129,2,moderate (1-4)
Psme1,8.931510546751461e-10,0.2918135314780148,0.996,0.988,1.417252093558522e-5,IFNG,p129,4,moderate (1-4)
Icam1,9.066637348910447e-10,1.224932658460875,0.281,0.146,1.43869401452511e-5,IFNG,p129,5,high (4-8)
Rmdn3,1.5101072711102423e-9,0.8326766046162047,0.526,0.36,2.3962382177977326e-5,IFNG,p129,2,moderate (1-4)
Lta,2.2582772163073055e-9,0.8593002702100754,0.544,0.407,3.5834342868364325e-5,IFNG,p129,2,moderate (1-4)
Zbp1,2.5800839452979713e-9,1.536931244021149,0.219,0.091,4.094077204398821e-5,IFNG,p129,6,high (4-8)
