genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Ms4a6b,8.575014570971192e-9,0.367562108723112,0.856,0.807,1.3606833121217088e-4,IL6,p129
Bcl11b,8.609368328114234e-9,0.4256719408658001,0.674,0.589,1.3661345663051666e-4,IL6,p129
Smyd2,8.684955083135336e-9,0.431131449032364,0.638,0.513,1.378128672591915e-4,IL6,p129
Rabgap1l,9.216469130668683e-9,0.25005446910210694,0.901,0.894,1.4624693216545065e-4,IL6,p129
Ngdn,9.26924903188737e-9,0.47737073637704386,0.553,0.449,1.4708444363798878e-4,IL6,p129
Slc39a7,9.297506454539548e-9,0.48264576642957674,0.572,0.476,1.4753283242063356e-4,IL6,p129
Ncoa1,9.517944274809682e-9,0.5575685619448287,0.463,0.356,1.5103073975268003e-4,IL6,p129
Samd1,9.783911905480662e-9,0.8547173241834014,0.243,0.142,1.5525111411616714e-4,IL6,p129
Cdca8,9.968120430744703e-9,-0.2882729309794677,0.782,0.845,1.5817413499505693e-4,IL6,p129
Cd28,9.999816481372263e-9,0.39249297792072485,0.773,0.683,1.5867708792641506e-4,IL6,p129
Scd2,1.0346245604378993e-8,-0.7927561283965701,0.215,0.328,1.6417422525028585e-4,IL6,p129
Ppp2cb,1.0357806738757886e-8,0.34524202274655746,0.778,0.702,1.6435767733061012e-4,IL6,p129
Stx6,1.046433057908732e-8,-0.40761530952744984,0.575,0.686,1.660479976289576e-4,IL6,p129
Cdk1,1.0577145965354785e-8,-0.3251939137093439,0.721,0.804,1.6783815217824973e-4,IL6,p129
Lnpep,1.0712731392893825e-8,-0.4184636713127926,0.581,0.671,1.6998962174243922e-4,IL6,p129
Rbm28,1.133433578399163e-8,0.30426291322696364,0.872,0.799,1.7985324022037918e-4,IL6,p129
Ptpn22,1.1604682534390747e-8,-0.4200653496111162,0.406,0.539,1.8414310245571237e-4,IL6,p129
Ccn1,1.16788738039034e-8,-3.876967091610509,0.007,0.05,1.8532036952033915e-4,IL6,p129
Zfp91,1.2246858393792147e-8,0.32868809046002617,0.742,0.699,1.943331489926938e-4,IL6,p129
Ybx3,1.2254229312214765e-8,0.22838222878791736,0.981,0.964,1.9445011072622388e-4,IL6,p129
Ptbp1,1.2432844170290814e-8,0.2411410297366623,0.945,0.931,1.9728437129417462e-4,IL6,p129
A430072P03Rik,1.3356329929119127e-8,1.8170295344294871,0.073,0.021,2.119382433152623e-4,IL6,p129
Ifitm2,1.4671606039182062e-8,-0.44502536594371317,0.586,0.693,2.3280904462974096e-4,IL6,p129
Tmem71,1.556220115517345e-8,-1.7365116356050163,0.036,0.101,2.469410079302923e-4,IL6,p129
Rab21,1.5744139801564305e-8,-0.3859718897664055,0.641,0.727,2.498280103712224e-4,IL6,p129
Slc29a2,1.637862270061368e-8,1.148250364355273,0.154,0.078,2.598959850133379e-4,IL6,p129
Il18rap,1.765442124255156e-8,2.339695630438368,0.052,0.012,2.8014035627680814e-4,IL6,p129
Pdcd4,1.867496266681629e-8,-0.8052659867666971,0.236,0.35,2.9633430759704087e-4,IL6,p129
Racgap1,2.0311436956675677e-8,-0.48840004022766137,0.43,0.546,3.2230188162852966e-4,IL6,p129
mt-Nd2,2.09591823854044e-8,-0.13431385711624078,0.998,1,3.32580306091597e-4,IL6,p129
Btg2,2.1426440018244756e-8,0.5660662965485338,0.452,0.348,3.399947502095078e-4,IL6,p129
Gm47015,2.1907829178940364e-8,-1.086136341819845,0.109,0.203,3.476334334114257e-4,IL6,p129
Dgkd,2.2160052049353484e-8,-0.5525669225870502,0.376,0.497,3.516357059191411e-4,IL6,p129
Gpatch4,2.329558418879338e-8,0.3001485216569718,0.865,0.794,3.696543299077733e-4,IL6,p129
Lsm12,2.3421664525846188e-8,0.22175409837552884,0.941,0.921,3.7165497269612733e-4,IL6,p129
Ccl3,2.4553296154253e-8,-0.6953853404043785,0.142,0.247,3.8961170337568663e-4,IL6,p129
Ergic1,2.6101875192663723e-8,-0.3757862246692776,0.707,0.769,4.1418455555718793e-4,IL6,p129
Cdkn2c,2.621754784365303e-8,-1.0525477347914993,0.104,0.196,4.160200491830863e-4,IL6,p129
Pdgfb,2.646593196764609e-8,-0.803701969701162,0.232,0.334,4.1996140846260814e-4,IL6,p129
Tnfsf9,2.678166094464496e-8,-0.9347849854664978,0.101,0.196,4.249713958696262e-4,IL6,p129
Galm,2.6841393493456472e-8,-0.9596086290964974,0.13,0.227,4.2591923195416727e-4,IL6,p129
Ldlr,2.7678638482814897e-8,-0.897980928238018,0.151,0.25,4.392046354453068e-4,IL6,p129
Rhog,2.8151134338540016e-8,-0.3216907571051315,0.756,0.819,4.4670219968395296e-4,IL6,p129
Spata13,2.8185739525815982e-8,-0.7385408791361132,0.206,0.317,4.47251314795648e-4,IL6,p129
Nfkbia,2.9456110549411915e-8,-0.34273786615313595,0.927,0.935,4.674095621980683e-4,IL6,p129
Nfkbiz,3.030155730975294e-8,-0.6230939779497795,0.234,0.353,4.8082511139115963e-4,IL6,p129
Ints4,3.05209650845682e-8,0.6416054371274282,0.388,0.292,4.8430667396192814e-4,IL6,p129
Lockd,3.167025820144659e-8,-0.7098040923719875,0.243,0.357,5.025436571405545e-4,IL6,p129
Sertad1,3.2602236451282914e-8,0.7337808572376738,0.307,0.202,5.173322880089573e-4,IL6,p129
Atp5g2,3.296349729501417e-8,-0.1369158241518038,0.997,1,5.230647750772849e-4,IL6,p129
Pde6d,3.451080244900513e-8,-0.6542356039007493,0.262,0.38,5.476174132608134e-4,IL6,p129
Elovl1,3.714636834053453e-8,0.4038130064817429,0.638,0.549,5.894385728276018e-4,IL6,p129
Aopep,3.964473697119579e-8,0.46545946827392115,0.532,0.439,6.290826862589349e-4,IL6,p129
Ube2d3,3.9865365279239215e-8,0.1856072487706606,0.981,0.979,6.325836162509678e-4,IL6,p129
Gimap9,3.9999371717179966e-8,0.4130627162018932,0.666,0.582,6.347100304082117e-4,IL6,p129
H2-T23,4.135982384090638e-8,0.3758159581515477,0.733,0.639,6.562976847075024e-4,IL6,p129
Ulbp1,4.137521137300611e-8,-0.7194360773755746,0.243,0.356,6.565418540668609e-4,IL6,p129
Strap,4.1484787695098615e-8,0.26073567097209127,0.908,0.858,6.582806111458248e-4,IL6,p129
Anxa7,4.155982228391413e-8,0.5040486139895514,0.489,0.382,6.594712600011494e-4,IL6,p129
Mif4gd,4.191426076114971e-8,0.40565947592848234,0.62,0.552,6.650954897579237e-4,IL6,p129
Stk10,4.342588612137965e-8,-0.5343760405237095,0.329,0.449,6.890819609740522e-4,IL6,p129
Tomm20,4.347930381975112e-8,0.1892525613204663,0.99,0.982,6.899295930118107e-4,IL6,p129
Gemin8,4.4271387876009594e-8,0.7577795246313437,0.267,0.186,7.024983828165202e-4,IL6,p129
H1f5,4.497896040626189e-8,-0.2904425439986835,0.768,0.848,7.137261437265637e-4,IL6,p129
St8sia4,4.571820021761695e-8,-0.7866829336811305,0.028,0.076,7.254564010531457e-4,IL6,p129
Heca,4.688549334483027e-8,-0.839295482104133,0.14,0.242,7.439790083957667e-4,IL6,p129
Tomm40,4.80426111303952e-8,0.2501327560324913,0.932,0.898,7.62340153417111e-4,IL6,p129
Pa2g4,4.911789003418108e-8,0.15079801844442642,0.997,0.996,7.794026790623854e-4,IL6,p129
Pde3b,5.0714179783963775e-8,-0.5828084634581144,0.343,0.464,8.047326048119371e-4,IL6,p129
H1f1,5.109370025888519e-8,-0.5290637340492452,0.364,0.477,8.107548357079902e-4,IL6,p129
Brca2,5.3166156620666864e-8,-0.42530316171160415,0.515,0.626,8.436405732567418e-4,IL6,p129
Ppid,5.3213233251910947e-8,0.2964756514940796,0.872,0.823,8.443875852413229e-4,IL6,p129
Ctsz,5.4526181149593956e-8,0.38056114060734014,0.614,0.555,8.652214424817569e-4,IL6,p129
Rad51b,5.6797658628083785e-8,-0.37382560447780355,0.603,0.711,9.012652471104335e-4,IL6,p129
Supt4a,5.7834263822187924e-8,-0.2855043249973013,0.802,0.851,9.17714098330478e-4,IL6,p129
Fosl1,5.795455584486975e-8,0.8684361291709073,0.236,0.147,9.196228921463932e-4,IL6,p129
Ak4,6.060167010950172e-8,1.029113208796144,0.172,0.094,9.616273012975732e-4,IL6,p129
Oprm1,6.385940580144065e-8,-1.3029585250382043,0.049,0.122,0.0010133210512572601,IL6,p129
Nifk,6.578462720745458e-8,0.3156352736142963,0.83,0.772,0.0010438704645278894,IL6,p129
Lman2,7.751395513408976e-8,0.2745662005979995,0.816,0.778,0.0012299914400677363,IL6,p129
mt-Atp6,7.799300460863802e-8,-0.13592644000245935,1,0.999,0.001237592997129868,IL6,p129
Zfp217,7.951861729422059e-8,-1.0171776329260327,0.106,0.194,0.0012618014192246922,IL6,p129
1700019D03Rik,7.983304553596294e-8,-2.46891148266827,0.009,0.054,0.0012667907665646601,IL6,p129
Cd274,8.436603034881232e-8,-0.5320544421022269,0.407,0.51,0.0013387201695749537,IL6,p129
Grcc10,8.626975660162355e-8,-0.34639433233483946,0.749,0.832,0.0013689284977545626,IL6,p129
Kif23,8.686356762322697e-8,-0.47594876167297306,0.458,0.563,0.0013783510910453656,IL6,p129
Igf1r,8.700662962077372e-8,-0.5133947091177395,0.433,0.544,0.0013806211988224373,IL6,p129
Nf2,8.771685411786775e-8,0.5401667118113698,0.433,0.329,0.0013918910411423254,IL6,p129
Lypd6b,8.95360577687793e-8,-1.4948159369889447,0.049,0.114,0.00142075816467499,IL6,p129
Gng2,9.20135980416053e-8,-0.5381896321959578,0.31,0.431,0.0014600717737241929,IL6,p129
2310010J17Rik,9.565189765409999e-8,0.8680577405845891,0.229,0.145,0.0015178043119752585,IL6,p129
Ube2h,9.574209953155375e-8,-0.7547728673392355,0.218,0.322,0.0015192356353666949,IL6,p129
Mbd3,9.84553164864585e-8,0.30690744961640404,0.828,0.776,0.0015622889620071235,IL6,p129
Ftsj3,9.886411869517038e-8,0.2520249136599222,0.929,0.882,0.0015687758354549636,IL6,p129
Pno1,9.964668951109426e-8,0.255574790903203,0.893,0.83,0.0015811936691620438,IL6,p129
Rad21,1.0205374389121272e-7,-0.307325774691084,0.75,0.825,0.0016193888080657634,IL6,p129
Dbnl,1.0487840298004294e-7,0.3025446352221107,0.766,0.727,0.0016642104984873213,IL6,p129
Ddx18,1.0517774799073251e-7,0.30157427164728556,0.851,0.79,0.0016689605051169434,IL6,p129
Ski,1.0603331420608148e-7,0.7351432680125702,0.269,0.175,0.001682536629822101,IL6,p129
Cfl1,1.1182760287697401e-7,0.10087886450948336,1,1,0.0017744804024518235,IL6,p129
Dennd1b,1.146485953886706e-7,-0.5610957655096149,0.307,0.424,0.001819243911627425,IL6,p129
Pes1,1.1497700262589453e-7,0.28914052032603677,0.818,0.773,0.0018244550776676943,IL6,p129
Ncoa7,1.1772545618800636e-7,-0.6151459380486439,0.3,0.413,0.001868067538791285,IL6,p129
Pla2g4f,1.22743612361248e-7,-2.356965000828752,0.016,0.062,0.0019476956409482835,IL6,p129
Hopx,1.4037074341040107e-7,-1.0828234757405082,0.092,0.177,0.0022274029564362443,IL6,p129
A630001G21Rik,1.416507129446489e-7,-0.5358321397392825,0.336,0.45,0.002247713513005689,IL6,p129
Npc2,1.4443205460122493e-7,0.2788871849091701,0.912,0.892,0.0022918478424122373,IL6,p129
Glipr1,1.5177915514236033e-7,-0.4925840868842224,0.485,0.59,0.0024084316337989737,IL6,p129
Hnrnpab,1.5185128376228452e-7,0.13258510900444298,1,0.998,0.0024095761707399305,IL6,p129
Tsr1,1.5823907419967735e-7,0.330670287282428,0.766,0.697,0.00251093762940048,IL6,p129
Rgs1,1.5957024581227821e-7,0.47038866782904476,0.655,0.595,0.002532060660549231,IL6,p129
Rnf167,1.6047964266331107e-7,-0.7078979685271016,0.187,0.295,0.00254649096978142,IL6,p129
Cct6a,1.6639099180910397e-7,0.17219277279465128,0.986,0.981,0.002640292258026862,IL6,p129
Armc6,1.697978748404276e-7,0.6701596506274188,0.317,0.217,0.002694352677967905,IL6,p129
Dpp4,1.6994635719426476e-7,-0.8164234518466871,0.092,0.177,0.0026967087959585932,IL6,p129
Nsmce1,1.7208424285425568e-7,0.2789346002543762,0.773,0.747,0.002730632765611329,IL6,p129
Atl3,1.7352188326710375e-7,-0.4119722952022282,0.489,0.603,0.002753445243682402,IL6,p129
Ndufa6,1.7450217662835788e-7,-0.26455332683195176,0.867,0.909,0.002769000538738783,IL6,p129
Ifi47,1.807610935196856e-7,-0.47570725322242624,0.471,0.588,0.0028683170319703712,IL6,p129
Nppc,1.8192976137013137e-7,-1.8047656516793062,0.036,0.097,0.0028868614534212447,IL6,p129
Tdrkh,1.8781251654416979e-7,0.7106526629150596,0.269,0.193,0.002980209012522886,IL6,p129
Ikzf1,2.0519986975867702e-7,-0.24657000890673086,0.919,0.935,0.003256111533330687,IL6,p129
Kmt2a,2.1443232954309566e-7,-0.36879871026502087,0.586,0.685,0.003402612205189842,IL6,p129
Bbc3,2.189291776658524e-7,-0.7537525998431307,0.25,0.348,0.003473968191201746,IL6,p129
Tk1,2.2183622477690645e-7,-0.22933888191386537,0.711,0.809,0.0035200972147599514,IL6,p129
Tubb6,2.4312505850054687e-7,0.8783961735718613,0.229,0.157,0.0038579084282866776,IL6,p129
Tbc1d30,2.474009592084991e-7,-1.2114439901402583,0.049,0.118,0.003925758420720464,IL6,p129
Tank,2.48712031358221e-7,-0.4553895567470192,0.435,0.547,0.003946562513592251,IL6,p129
Sh3kbp1,2.520192854492609e-7,-0.27230509397591474,0.799,0.85,0.0039990420215088715,IL6,p129
Dok1,2.525817491176507e-7,0.7847631324126434,0.237,0.146,0.004007967194998881,IL6,p129
Depdc1b,2.6344195168609914e-7,-1.0488788750728544,0.055,0.127,0.004180296889355021,IL6,p129
Dach2,2.694227966995915e-7,2.2278346159520197,0.05,0.013,0.004275200938029118,IL6,p129
Bub1,2.7560684036447795e-7,-0.4788499203236576,0.425,0.529,0.004373329342903536,IL6,p129
Nfkb2,2.798121565466398e-7,-0.3879799641947339,0.645,0.705,0.00444005930008208,IL6,p129
Pigx,2.8481349071371195e-7,-0.45345912547051026,0.425,0.536,0.004519420470645181,IL6,p129
Thumpd1,2.878462047510687e-7,0.33604083292153186,0.773,0.685,0.004567543576989958,IL6,p129
Cyp51,2.975905864880154e-7,-0.35650454121728675,0.69,0.743,0.004722167426391828,IL6,p129
Tacc3,3.017033304272554e-7,-0.3348029535759669,0.629,0.726,0.004787428447219689,IL6,p129
Rrp15,3.08375549173844e-7,0.34783193704143733,0.716,0.63,0.0048933032142905565,IL6,p129
Gnb2,3.1690009672333365e-7,-0.23707549593479949,0.856,0.907,0.005028570734805858,IL6,p129
Mrpl20,3.246781907793584e-7,0.20382743025786043,0.955,0.927,0.00515199353128686,IL6,p129
Dock8,3.349338765585856e-7,-0.34357483037438097,0.622,0.715,0.005314730753231636,IL6,p129
Rrp8,3.3521647630121093e-7,0.4065773180612088,0.579,0.494,0.005319215045947615,IL6,p129
Ufm1,3.396547179152268e-7,0.3687357405921288,0.676,0.603,0.005389641063878819,IL6,p129
Spn,3.454768208984991e-7,-0.4008862402827395,0.494,0.605,0.005482026194017384,IL6,p129
Smn1,3.6727153678859386e-7,0.3269506898391714,0.733,0.663,0.005827864745761408,IL6,p129
Impdh1,3.6735554156163705e-7,0.5048272632951758,0.445,0.345,0.005829197733500057,IL6,p129
Kcnk10,3.748312800746931e-7,-1.2178015959702955,0.073,0.144,0.00594782275222523,IL6,p129
Btbd19,3.8014713859588055e-7,0.5663620312663635,0.302,0.242,0.006032174795239433,IL6,p129
Pdss1,3.8082975305260763e-7,0.4170646786172889,0.532,0.459,0.006043006521438778,IL6,p129
Cited2,3.8561200101564907e-7,-0.6166722737436474,0.205,0.311,0.00611889123211632,IL6,p129
Plek,3.8590592405096807e-7,0.7733036528225934,0.248,0.169,0.006123555202840762,IL6,p129
Ccl4,3.9439147423026466e-7,-0.511292028030272,0.52,0.595,0.00625820391308584,IL6,p129
Clec2i,3.9701749813645015e-7,-1.6044775416645574,0.029,0.088,0.006299873660429191,IL6,p129
Brix1,3.971591481350941e-7,0.2370698569747267,0.906,0.867,0.006302121362607673,IL6,p129
Csk,3.995374743439809e-7,-0.3224501039481403,0.705,0.766,0.006339860642890289,IL6,p129
Herc6,4.0366583646161247e-7,-1.0519322972485003,0.094,0.17,0.006405369492972867,IL6,p129
Rxra,4.096706976890535e-7,-0.7271980620162428,0.14,0.236,0.006500654630929901,IL6,p129
Man1a,4.1563684379034656e-7,0.3642318059506716,0.693,0.624,0.006595325437265219,IL6,p129
Nop2,4.294912356296148e-7,0.31982174185348444,0.731,0.686,0.006815166926970728,IL6,p129
Alcam,4.3038298401438764e-7,0.694722557717034,0.367,0.306,0.006829317190340303,IL6,p129
Ebi3,4.335220203160672e-7,-1.4454713519220599,0.055,0.118,0.006879127418375355,IL6,p129
Aen,4.3912730032099705e-7,0.3178879602723712,0.745,0.675,0.006968072001493581,IL6,p129
Ap3b1,4.401190980792797e-7,-0.40005146852230244,0.568,0.661,0.00698380984832201,IL6,p129
Id3,4.406292260134438e-7,-0.3239029987122293,0.872,0.908,0.006991904558381326,IL6,p129
Dock2,4.4952070390813475e-7,-0.21327731545315398,0.958,0.971,0.007132994529614282,IL6,p129
Eif2b4,4.55034422422754e-7,0.4387612580539926,0.541,0.457,0.007220486215004261,IL6,p129
Mphosph10,4.551989460213437e-7,0.23806818501775484,0.896,0.857,0.007223096875466682,IL6,p129
H2ac4,4.568578926153665e-7,-0.33883317141879016,0.568,0.672,0.007249421040020635,IL6,p129
Eef1e1,4.6103694298658637e-7,0.24820960403548376,0.912,0.881,0.0073157342113111526,IL6,p129
Rab10,4.685981390091607e-7,0.24137861857084464,0.88,0.853,0.007435715269797361,IL6,p129
Tesk2,4.882338739029056e-7,-1.3688889487698326,0.04,0.104,0.007747295111091306,IL6,p129
S100a11,4.911663891611855e-7,-0.4795351808432088,0.477,0.583,0.007793828263209692,IL6,p129
Maz,4.949968306224707e-7,0.30249930582588475,0.763,0.699,0.007854609708317365,IL6,p129
Nsg2,5.035071519928937e-7,-0.7865137545702456,0.158,0.255,0.007989651487823237,IL6,p129
Zfp36l1,5.164516701692434e-7,-0.2484951663206988,0.835,0.871,0.008195055102245554,IL6,p129
Cd160,5.166655986895543e-7,-1.217619207180527,0.045,0.112,0.008198449720005847,IL6,p129
Rer1,5.214720988861158e-7,0.21530110546951176,0.903,0.879,0.008274719265124885,IL6,p129
Ncapd2,5.2182858952674e-7,-0.41774289297436706,0.601,0.672,0.00828037605861031,IL6,p129
Slc43a3,5.23534356995801e-7,-0.5516563877068861,0.35,0.448,0.00830744317680937,IL6,p129
Ncaph2,5.307318571993152e-7,-0.32156189517523964,0.671,0.762,0.0084216531100387345,IL6,p129
P2ry10,5.399978903556319e-7,-1.1289129045928337,0.064,0.137,0.008568686524163167,IL6,p129
Atp5g3,5.468392638726688e-7,-0.10212555304921045,1,0.999,0.008677245439131509,IL6,p129
Gm41386,5.621201593974644e-7,-1.7932087733744533,0.021,0.072,0.008919722689318966,IL6,p129
Hmgn5,5.757556520822973e-7,-0.4466514255391024,0.445,0.544,0.009136090687241893,IL6,p129
Mfsd2a,5.885553226541328e-7,0.8348649843965652,0.222,0.144,0.00933919585987578,IL6,p129
Rassf2,6.324098815208013e-7,-0.8361126455076757,0.13,0.222,0.010035079999972074,IL6,p129
Mrps18b,6.335711193562948e-7,0.29824040102507515,0.775,0.717,0.010053506521945685,IL6,p129
P4hb,6.512763800261949e-7,0.2579493387876841,0.868,0.841,0.01033445359825566,IL6,p129
Dnajc9,6.756411760911796e-7,-0.24449444562200584,0.868,0.909,0.010721074182214838,IL6,p129
Fundc1,6.781777111611699e-7,-0.5586731675571484,0.234,0.342,0.010761323920705444,IL6,p129
Lman1,6.816572810096813e-7,0.3166567601559836,0.685,0.635,0.010816537735061622,IL6,p129
Dock9,6.991429327437594e-7,0.8233099789654248,0.187,0.105,0.011094000056777974,IL6,p129
Clcn5,7.071157015311086e-7,1.1112979960266327,0.127,0.069,0.01122051195189563,IL6,p129
Yrdc,7.168459116342315e-7,0.3465490485946849,0.633,0.579,0.011374910925811986,IL6,p129
Eno1,7.287486135096336e-7,0.25882897274195593,0.827,0.798,0.011563782999170866,IL6,p129
Fdx2,7.373961979863576e-7,0.29000366189006993,0.75,0.71,0.011701002869647523,IL6,p129
Itgb3bp,7.424073198655901e-7,-0.512228622750156,0.369,0.474,0.011780519351627184,IL6,p129
Nop14,7.465761439790544e-7,0.26308010711054497,0.861,0.829,0.011846670252659635,IL6,p129
Tmem41a,7.592399119127165e-7,0.5913298867735033,0.322,0.241,0.012047618922230986,IL6,p129
Tm4sf5,7.631178858126952e-7,-0.9138233372883082,0.111,0.195,0.012109154612075847,IL6,p129
St8sia1,7.717049607093366e-7,-0.9418904464807678,0.092,0.174,0.012245414316535752,IL6,p129
Eef1a1,8.080055887483229e-7,-0.13832510096528328,1,1,0.012821432682258388,IL6,p129
Irf2bp2,8.133904071712866e-7,-0.5229666635556867,0.352,0.461,0.012906878980993977,IL6,p129
Cd70,8.185366599588803e-7,-2.699722257338024,0.01,0.051,0.012988539720227513,IL6,p129
Phip,8.273327945045618e-7,-0.36978848277288007,0.549,0.656,0.013128116783198387,IL6,p129
Ptprs,8.572840167339605e-7,-0.5062517243422866,0.308,0.421,0.013603382777534485,IL6,p129
Spire1,8.738952722048227e-7,1.033617435943059,0.14,0.08,0.013866970179346128,IL6,p129
Mpc1,8.799050143087333e-7,-0.28542167458765744,0.776,0.82,0.01396233276705098,IL6,p129
Hs6st1,8.903863558733339e-7,0.996656396331574,0.149,0.087,0.014128650694998062,IL6,p129
Fbxo11,8.933826710763735e-7,-0.4617536406395628,0.412,0.513,0.014176196224639894,IL6,p129
Tnfrsf4,9.017195209257668e-7,-0.2244144212366086,0.984,0.99,0.014308485358050068,IL6,p129
Hspa8,9.025260924688423e-7,0.19394999671442026,1,0.999,0.01432128403529559,IL6,p129
Cmah,9.093281044794058e-7,-0.7722077638625717,0.166,0.26,0.014429218361879211,IL6,p129
Rab18,9.407318975233115e-7,0.45362091677620553,0.471,0.384,0.014927533749899908,IL6,p129
Gm14718,9.799959523753903e-7,0.783876136995783,0.26,0.192,0.015550575772292692,IL6,p129
Baz2b,1.0755886653156506e-6,-0.5367124322476384,0.328,0.425,0.017067440941228744,IL6,p129
Cycs,1.095988325115189e-6,0.1867546793804653,0.981,0.97,0.01739114274292782,IL6,p129
Mrto4,1.1140126365010386e-6,0.2371081461877741,0.915,0.868,0.017677152515998478,IL6,p129
Gigyf2,1.1316386926289544e-6,-0.3456978411110374,0.541,0.644,0.017956842774636248,IL6,p129
Runx3,1.146438652457532e-6,0.5498718159392426,0.385,0.296,0.01819168853719612,IL6,p129
Hspa9,1.1522800559153186e-6,0.1755979611504097,0.986,0.974,0.018284379927264276,IL6,p129
Ppp2ca,1.1839350998526796e-6,0.23541690095200785,0.906,0.871,0.01878668216446232,IL6,p129
Macf1,1.2168594075261048e-6,-0.26395258238145336,0.82,0.866,0.019309125078624232,IL6,p129
Triap1,1.2449542313565355e-6,0.41696105316935317,0.451,0.396,0.019754933743165504,IL6,p129
Znrf2,1.2923151932999018e-6,-0.4866370943071556,0.343,0.453,0.02050645748728284,IL6,p129
Cdk19,1.3468808463327973e-6,-0.9431850749486363,0.116,0.193,0.021372305269608826,IL6,p129
Adh5,1.361295269489641e-6,-0.2602245708351766,0.813,0.867,0.021601033336261625,IL6,p129
Prkar2a,1.367154722833875e-6,0.4882253391946805,0.425,0.328,0.02169401114192793,IL6,p129
Slc2a1,1.4026600672927179e-6,0.4339432925615123,0.458,0.398,0.022257409947800847,IL6,p129
Gstm1,1.41981923689772e-6,1.2405674111579073,0.094,0.039,0.02252969165109302,IL6,p129
Mmd,1.4317581861586473e-6,-0.5395835411962886,0.288,0.392,0.022719138897965414,IL6,p129
Cdc40,1.443742308119365e-6,-0.3147425512105421,0.669,0.736,0.02290930294523808,IL6,p129
Asxl1,1.4447164447442924e-6,0.37793079023494375,0.629,0.532,0.02292476054520243,IL6,p129
Apobec3,1.4457785218989994e-6,0.2745509029006508,0.776,0.721,0.022941613585493324,IL6,p129
Efhd2,1.4663929185399454e-6,0.3040077182043591,0.705,0.64,0.023268722831391853,IL6,p129
Pim2,1.5277052340731535e-6,-0.5427004414622267,0.468,0.562,0.0242416266542728,IL6,p129
Pmm1,1.527868411925393e-6,0.5895832336562628,0.343,0.247,0.024244215960432136,IL6,p129
Pus7,1.5789823017195516e-6,0.39886508479691063,0.548,0.481,0.025055291163685846,IL6,p129
Prmt5,1.6097217421201797e-6,0.273885460235588,0.811,0.755,0.025543064603963012,IL6,p129
Vsir,1.6486657297663445e-6,-0.3143179329694201,0.329,0.44,0.026161027799932353,IL6,p129
