genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,comp_1,comp_2
Gbp10,1.883554411952069e-20,3.97312024352712,0.075,0.004,2.988824140885543e-16,IL27,p129
Lsp1,8.350822740092111e-20,-0.4361104387602597,0.939,0.981,1.3251085523978161e-15,IL27,p129
St6galnac4,2.5899455679068765e-19,0.7667906987478385,0.715,0.507,4.1097256271546314e-15,IL27,p129
Gbp3,5.981876123744997e-19,2.18100059995726,0.191,0.05,9.49204103315856e-15,IL27,p129
Eno3,7.104182331316751e-19,-1.217196015539605,0.368,0.555,1.1272916523333421e-14,IL27,p129
Aebp2,8.630489048221845e-19,0.5367384087169909,0.906,0.807,1.3694860021718423e-14,IL27,p129
Nampt,1.3507391586751848e-18,0.7458617651534847,0.693,0.509,2.1433528969857832e-14,IL27,p129
Psme2,1.9438721970287804e-18,0.3114649405811183,1,0.993,3.084536402245269e-14,IL27,p129
Tnfsf11,1.9810613851570294e-18,-0.9628386862498093,0.56,0.722,3.1435482059671745e-14,IL27,p129
Slco3a1,2.1588004016181984e-18,0.9258419043667762,0.562,0.389,3.4255844772877575e-14,IL27,p129
Tgtp1,3.584022948122015e-18,3.421788135374358,0.078,0.006,5.687127614080013e-14,IL27,p129
Zbp1,3.773512969376615e-18,1.546906444243697,0.269,0.096,5.987810379806812e-14,IL27,p129
Srm,1.643387176620902e-17,0.38087540147162224,0.975,0.951,2.607726771862047e-13,IL27,p129
Tmem35a,4.063009319129487e-17,3.994351744279304,0.066,0.004,6.44718318759467e-13,IL27,p129
Cnn3,4.6467998513565386e-17,0.9830351569411486,0.51,0.326,7.373542004132556e-13,IL27,p129
Notch1,7.409439847172524e-17,0.7940579800456884,0.607,0.38,1.1757299149493361e-12,IL27,p129
Hspd1,1.00086133521559e-16,0.2495459019884545,0.994,0.996,1.5881667667200982e-12,IL27,p129
Npm1,1.9555057125188187e-16,0.18172921866580616,1,1,3.1029964646248614e-12,IL27,p129
Noc4l,2.286969757162476e-16,0.5317363517477403,0.867,0.721,3.6289636106654168e-12,IL27,p129
Ncl,2.307749726063395e-16,0.2340268969568582,1,1,3.661937265317395e-12,IL27,p129
Slamf7,3.829701042008425e-16,1.0730547603121063,0.399,0.195,6.076969613458969e-12,IL27,p129
Mt2,5.44098849539237e-16,3.2908684623543016,0.094,0.013,8.633760544488613e-12,IL27,p129
H2-Q4,6.389016487123895e-16,0.6108008859797435,0.778,0.584,1.0138091361768197e-11,IL27,p129
Gimap3,6.422317754040511e-16,0.7363114399187988,0.729,0.529,1.0190933812111482e-11,IL27,p129
Katna1,8.95796913039649e-16,0.8295034701896257,0.587,0.405,1.4214505416113149e-11,IL27,p129
Ptpn1,1.1740827682184644e-15,0.49053348081328674,0.859,0.79,1.8630345366090594e-11,IL27,p129
Mt1,1.204516592350354e-15,2.1540997678021125,0.155,0.041,1.9113269287415416e-11,IL27,p129
Mdfic,1.5586420000879397e-15,0.5325935228969327,0.881,0.748,2.4732531257395428e-11,IL27,p129
Eif5a,1.9468305704239855e-15,0.19651327657610373,1,1,3.08923074914878e-11,IL27,p129
Ifi211,3.1765524360207965e-15,2.0159683153915315,0.152,0.051,5.0405534054778e-11,IL27,p129
H2az2,3.989795055460126e-15,-0.6158835397679676,0.801,0.857,6.331006794004128e-11,IL27,p129
Pomp,7.236404917418474e-15,0.3041471195212022,0.989,0.969,1.1482727322959635e-10,IL27,p129
Coro1a,1.0406888877385625e-14,-0.31390045404232936,0.994,0.994,1.651365127063551e-10,IL27,p129
Zap70,1.5044356049992005e-14,-0.4554269083403004,0.845,0.893,2.3872384180127313e-10,IL27,p129
Myh9,2.4756429952042128e-14,-0.40970796709017554,0.975,0.987,3.9283503047900447e-10,IL27,p129
Psme1,4.355421013790834e-14,0.2598104088059565,0.992,0.989,6.911182064683296e-10,IL27,p129
Ptprc,5.087812193996061e-14,-0.23004408888502148,1,0.999,8.073340389432949e-10,IL27,p129
Gimap8,5.264429112987604e-14,0.9225572031763498,0.355,0.175,8.35359611648873e-10,IL27,p129
Agfg1,8.370577933839976e-14,0.4896301991025355,0.886,0.79,1.3282433065417274e-9,IL27,p129
Icos,8.410297191497576e-14,0.6347540734220718,0.712,0.536,1.3345459583468354e-9,IL27,p129
H2-K1,1.2156765815503468e-13,0.2656391968877534,0.994,0.992,1.9290355996040903e-9,IL27,p129
Bcl3,1.489549522270685e-13,1.2224924290402739,0.18,0.062,2.363617181939123e-9,IL27,p129
Ldha,1.7488306837991386e-13,0.19652903048310666,1,0.999,2.775044529052473e-9,IL27,p129
Cd3g,2.1395765201221583e-13,-0.4273515781515711,0.881,0.917,3.3950800221298407e-9,IL27,p129
Hsp90aa1,2.2093472631730981e-13,0.20450640035499346,1,0.998,3.505792237203072e-9,IL27,p129
Clic4,2.4355774430119444e-13,0.717032487109472,0.579,0.377,3.864774286571353e-9,IL27,p129
Rpl34,4.827705979933124e-13,-0.163734671703752,1,1,7.66060384895788e-9,IL27,p129
Srsf2,6.243530570208363e-13,0.2507156270332178,0.989,0.991,9.90723430880663e-9,IL27,p129
Foxn3,7.375536592617439e-13,-0.48747749523854034,0.814,0.878,1.1703501465165353e-8,IL27,p129
Samhd1,1.017878445919143e-12,0.6026813151813467,0.745,0.601,1.615169517984496e-8,IL27,p129
Itm2a,1.1113687737901068e-12,-0.46502202196220277,0.917,0.93,1.7635199702501415e-8,IL27,p129
Pkm,1.5051336832659365e-12,0.23178121756560754,1,0.998,2.388346128606388e-8,IL27,p129
Ran,1.5405762258530495e-12,0.1606557000037503,0.997,0.999,2.444586355183619e-8,IL27,p129
Ybx3,1.7272368198362665e-12,0.2856925190296091,0.981,0.965,2.7407793857161876e-8,IL27,p129
Psma4,1.9903456330445065e-12,0.2650672026390448,0.989,0.977,3.158280450515023e-8,IL27,p129
Pfkp,2.2376810989199275e-12,0.6095189889244358,0.734,0.556,3.550752367766141e-8,IL27,p129
Fnbp1,3.194474019910618e-12,-0.4369887025824109,0.812,0.857,5.068991374794169e-8,IL27,p129
Insl6,3.211460837009334e-12,1.3751323931649546,0.244,0.106,5.095946056166411e-8,IL27,p129
Tapbp,4.147891594241022e-12,0.588060236877589,0.712,0.544,6.581874381741653e-8,IL27,p129
Pml,6.048684905961133e-12,0.7934970491031179,0.537,0.358,9.598053208779126e-8,IL27,p129
Ubald2,6.609188272811126e-12,0.5105795528589824,0.809,0.696,1.0487459951296694e-7,IL27,p129
Zc3h12d,6.8561398525793404e-12,0.5313834059339579,0.762,0.586,1.0879322718072897e-7,IL27,p129
Klf6,1.0254990558761323e-11,0.8467238469763212,0.488,0.317,1.6272619018642467e-7,IL27,p129
Kpnb1,1.1889938659984342e-11,0.3077214869059699,0.978,0.929,1.8866954665663154e-7,IL27,p129
Rel,1.3499338635896006e-11,-0.46932847445719983,0.823,0.864,2.1420750547439783e-7,IL27,p129
Rps15a,1.4565712232821552e-11,-0.1791611550402532,1,1,2.3112872171041238e-7,IL27,p129
Cct3,1.7973027689364658e-11,0.24873324416435905,0.997,0.961,2.851960033748384e-7,IL27,p129
Rmdn3,2.2939655925256906e-11,0.6104473220590203,0.562,0.372,3.640064602219766e-7,IL27,p129
Nr4a1,3.053435713175485e-11,-0.9071619747651543,0.44,0.547,4.84519178966686e-7,IL27,p129
Serbp1,4.825791139164554e-11,0.1872290777806569,1,0.999,7.657565379626314e-7,IL27,p129
Pim1,5.098571663203044e-11,0.41130338780745035,0.637,0.447,8.090413515170591e-7,IL27,p129
Snhg6,7.661592693145932e-11,0.3653879822277397,0.97,0.939,1.2157415285483966e-6,IL27,p129
Ifi27,9.135872691691705e-11,1.2398841959582998,0.188,0.073,1.4496802787176399e-6,IL27,p129
Rgs10,9.192189722791061e-11,-0.48749367148092937,0.712,0.825,1.4586166652124855e-6,IL27,p129
Trps1,1.2305645616008688e-10,0.6697626371004362,0.582,0.416,1.9526598463482586e-6,IL27,p129
Aprt,1.4046847314602333e-10,0.2558388091383277,0.997,0.972,2.2289537318810982e-6,IL27,p129
Ptges3,1.5277641851093114e-10,0.2157862768890877,0.983,0.986,2.4242562089314552e-6,IL27,p129
Eif1,1.5301486865663054e-10,0.1677339118061627,1,0.999,2.4280399358434136e-6,IL27,p129
Limd2,1.6129678769888086e-10,-0.34368358027092305,0.911,0.958,2.5594574272058413e-6,IL27,p129
Dbnl,2.4654966256051626e-10,0.41820373220953255,0.845,0.744,3.912250045510272e-6,IL27,p129
Ccni,2.7506996573038074e-10,-0.5497724649837891,0.618,0.714,4.364810216209681e-6,IL27,p129
Atxn1,3.616477730268932e-10,0.4026604191617156,0.895,0.83,5.738626862390741e-6,IL27,p129
Cd3d,4.4094236735824443e-10,-0.26988682772007366,0.981,0.986,6.996873485240623e-6,IL27,p129
Cdkn1a,4.6473480872065e-10,0.5861907699985831,0.759,0.651,7.374411944779274e-6,IL27,p129
H2-D1,4.674238713687717e-10,0.22553554800721942,0.997,0.987,7.41708199087967e-6,IL27,p129
Gbp8,5.241866935652347e-10,1.6787449974427098,0.125,0.038,8.317794453493145e-6,IL27,p129
Hnrnpab,5.279297646444926e-10,0.17206753916382223,0.997,0.998,8.377189505378808e-6,IL27,p129
Irag2,5.975357362853514e-10,-0.3707291855142347,0.853,0.899,9.481697063375957e-6,IL27,p129
Cotl1,5.983528011238723e-10,-0.3315003575557438,0.911,0.945,9.494662248233605e-6,IL27,p129
Niban1,6.365974752400069e-10,-0.6617715359129421,0.468,0.599,1.010152873710843e-5,IL27,p129
Csrp1,7.245359207737643e-10,-0.6063644821324263,0.601,0.696,1.1496935990838092e-5,IL27,p129
Fyb,9.40449531573572e-10,-0.6234549159650716,0.56,0.675,1.492305316700944e-5,IL27,p129
Srsf3,1.0196139913514476e-9,0.20719808649630878,1,0.992,1.6179234814764772e-5,IL27,p129
AW112010,1.027976623371102e-9,0.5896073296746888,0.69,0.54,1.6311933059652647e-5,IL27,p129
Rcsd1,1.2093109901973375e-9,-0.831534356260542,0.31,0.449,1.9189346792451352e-5,IL27,p129
Hspa5,1.288808463051826e-9,0.26814392544607424,0.986,0.982,2.0450812691706373e-5,IL27,p129
Dusp5,1.324720346699221e-9,-0.6803280206834259,0.44,0.59,2.102066246142324e-5,IL27,p129
Cd53,1.3441887312193354e-9,-0.45515217686081405,0.776,0.819,2.1329586786988413e-5,IL27,p129
Zfas1,1.4992449208399143e-9,0.36910745932083655,0.97,0.968,2.379001840388776e-5,IL27,p129
Gfi1,1.6820356351450598e-9,1.3223945300485216,0.202,0.09,2.6690541458481808e-5,IL27,p129
Actn1,1.7385968479731496e-9,-0.4187408758993839,0.773,0.834,2.7588054783637937e-5,IL27,p129
Txnrd1,2.23023189255778e-9,0.3389837527243498,0.914,0.833,3.5389319671106856e-5,IL27,p129
Polr2g,2.2535738737727077e-9,0.33854322228322753,0.909,0.835,3.5759710229025325e-5,IL27,p129
Gimap9,2.8057660941009386e-9,0.4823108913276427,0.748,0.608,4.4521896381193694e-5,IL27,p129
Hnrnpa1,3.602992424370506e-9,0.1798794792598124,0.997,0.999,5.7172283789911195e-5,IL27,p129
Stk17b,4.208318582556826e-9,-0.469888886614729,0.662,0.734,6.677759926801171e-5,IL27,p129
Psme2b,7.640329646859037e-9,0.552753888557326,0.593,0.425,1.2123675083635921e-4,IL27,p129
Il2rb,7.976570376947844e-9,0.5813412660603536,0.56,0.398,1.265722187414084e-4,IL27,p129
Bcl11b,9.54359839289898e-9,0.462577653326002,0.734,0.606,1.5143781929852101e-4,IL27,p129
Mybbp1a,9.714550505254816e-9,0.23878570782528508,0.983,0.966,0.00015415048741738343,IL27,p129
Gm20275,9.9183428274547e-9,-0.7761821663834076,0.294,0.439,1.573842639860512e-4,IL27,p129
Hspe1,1.0786906815076509e-8,0.20073520616687857,0.997,0.991,1.7116663734163405e-4,IL27,p129
p139-T7oBC5p-MS2,1.128426420381233e-8,-1.4584294485363258,0.227,0.353,1.7905870438609405e-4,IL27,p129
Stap1,1.3078494838708891e-8,-0.654072336872394,0.435,0.567,2.075295561006327e-4,IL27,p129
Spry1,1.3754285802097355e-8,-0.6346531501871677,0.479,0.609,2.1825300710768083e-4,IL27,p129
Arhgef6,1.3840314504209484e-8,-0.5581991454788651,0.537,0.623,2.196181105527961e-4,IL27,p129
Tes,1.389365271645091e-8,-0.39205330314342246,0.762,0.786,2.2046448130464305e-4,IL27,p129
Ly75,1.3922341414056975e-8,0.6769814131773738,0.512,0.367,2.2091971355825608e-4,IL27,p129
Lgals3bp,1.460650628272145e-8,0.9884929108572265,0.241,0.12,2.3177604169422397e-4,IL27,p129
Rsl24d1,1.5955698926623988e-8,0.30527691353943964,0.931,0.842,2.5318503056766944e-4,IL27,p129
Tnfsf8,1.6228686262751865e-8,-0.5176762322208865,0.687,0.75,2.575167936173466e-4,IL27,p129
Tomm5,1.6922019256622714e-8,0.2302439074368694,0.992,0.966,2.685186015640892e-4,IL27,p129
Mif,1.7098120161362672e-8,0.13491425905238952,1,0.999,2.713129707205029e-4,IL27,p129
Il12rb2,1.8149627480576634e-8,2.083644541409223,0.094,0.026,2.8799828886179004e-4,IL27,p129
B4galnt1,1.817761093469077e-8,-0.384627398084584,0.784,0.831,2.884423303116731e-4,IL27,p129
Atf6,1.968543502629021e-8,0.6671781422186882,0.488,0.368,3.1236848299717306e-4,IL27,p129
Nme1,2.5899372298625885e-8,0.157506760871565,0.997,0.997,4.109712396345955e-4,IL27,p129
Cnbp,2.6726456168229356e-8,0.18503094404520892,0.997,0.994,4.2409540647746343e-4,IL27,p129
Psmb10,2.6973403849480785e-8,0.5100751584550263,0.657,0.526,4.280139722835611e-4,IL27,p129
Ddx39a,2.8269018836024684e-8,0.25217211675590745,0.97,0.944,4.485727908900397e-4,IL27,p129
Ipcef1,2.8282186749544148e-8,-0.8174268611337931,0.296,0.401,4.4878173934176656e-4,IL27,p129
Rsl1d1,2.888728634001386e-8,0.21848730250140136,0.992,0.976,4.583834596433399e-4,IL27,p129
Ube2b,2.9557788673631536e-8,-0.3353555675707658,0.834,0.877,4.6902299067318523e-4,IL27,p129
Fam107b,2.9947508607610105e-8,-0.5274405885113034,0.524,0.627,4.752070665855571e-4,IL27,p129
Or2v1,3.3620990565875955e-8,1.4918768729162726,0.125,0.044,5.334978782993196e-4,IL27,p129
Chst2,3.5599745522824624e-8,0.9057732802250649,0.288,0.159,5.648967619561812e-4,IL27,p129
Smim36,3.804393581901716e-8,-0.6636402415415148,0.418,0.506,6.036811735761643e-4,IL27,p129
Tbc1d4,3.8140887340050824e-8,-0.681784595764491,0.449,0.566,6.052196003119265e-4,IL27,p129
Gm57206,3.914647159206586e-8,1.6167556322805985,0.105,0.033,6.21176211222901e-4,IL27,p129
Ubash3b,3.92392153045902e-8,-0.5205697120431799,0.573,0.693,6.226478684532373e-4,IL27,p129
Prmt1,4.061433705947976e-8,0.23352502000547526,0.992,0.979,6.444683004598248e-4,IL27,p129
Dkc1,4.266674574013934e-8,0.21351558103892243,0.983,0.96,6.77035921404531e-4,IL27,p129
Tomm20,4.6055867201389594e-8,0.2117016042814086,0.992,0.983,7.308145007516501e-4,IL27,p129
Tnfrsf18,4.6282715533340294e-8,-0.3190961626398505,0.931,0.947,7.344141300830438e-4,IL27,p129
Egln3,5.161577186210367e-8,1.8507705320161816,0.108,0.036,8.19039067907861e-4,IL27,p129
Trat1,5.208168524387996e-8,0.8984754096783615,0.363,0.259,8.264321814498872e-4,IL27,p129
Ikzf1,5.458036963314284e-8,-0.3325763066828942,0.92,0.944,8.660813053387106e-4,IL27,p129
Thy1,6.132132014068585e-8,-0.6073736671968946,0.584,0.665,9.730467079924031e-4,IL27,p129
Chmp4b,6.471334668285602e-8,0.3603953263215033,0.875,0.802,0.0010268713851635594,IL27,p129
Tmsb4x,6.574722526859937e-8,-0.17155988101124908,1,1,0.0010432769705621349,IL27,p129
Fas,6.589611132131451e-8,0.6140541927653427,0.446,0.293,0.0010456394944466187,IL27,p129
2610204G07Rik,6.705476945101698e-8,-1.318359433161119,0.116,0.227,0.0010640250816487374,IL27,p129
Syngr2,6.891870368628078e-8,0.3268504644084623,0.903,0.816,0.0010936019900939034,IL27,p129
Rnf114,7.546057651026416e-8,0.5772249586004854,0.56,0.412,0.0011974084280648718,IL27,p129
Parp9,8.032148448698333e-8,0.9246948099822085,0.252,0.132,0.0012745413158394515,IL27,p129
Tnfrsf9,8.400165763685353e-8,-0.46947784648369384,0.584,0.704,0.0013329383033815919,IL27,p129
Pa2g4,8.551081690108017e-8,0.1759050347955431,0.997,0.996,0.0013568856425863402,IL27,p129
Rpl28,8.584484257029443e-8,-0.11121617072851908,1,1,0.001362185961905432,IL27,p129
Pithd1,1.0840172149609275e-7,0.4092370286640203,0.662,0.511,0.0017201185166999997,IL27,p129
Pim2,1.226027822001755e-7,0.2236088284885637,0.723,0.573,0.0019454609479523848,IL27,p129
Nap1l1,1.275669892504288e-7,0.13305670924078816,1,0.999,0.0020242329854258043,IL27,p129
Lap3,1.2815928486993958e-7,0.3384322691343904,0.792,0.658,0.0020336315323162013,IL27,p129
Max,1.318551330671514e-7,0.41253982478508,0.77,0.64,0.002092277251509558,IL27,p129
Rpl17,1.3294307505160742e-7,-0.12414322012915857,1,1,0.0021095407149189067,IL27,p129
Psmg4,1.366626156572152e-7,0.3200377546482533,0.834,0.704,0.0021685623852486908,IL27,p129
Phb,1.5976193258420407e-7,0.216338710208978,0.981,0.942,0.0025351023462461503,IL27,p129
Sbno2,1.626406569507221e-7,0.9334400925746358,0.291,0.173,0.0025807819444940584,IL27,p129
Cct6a,1.651773223224274e-7,0.1998091359950589,0.992,0.984,0.002621033750612278,IL27,p129
Rps7,1.6614272624638147e-7,-0.14600539425616432,1,1,0.0026363527800775813,IL27,p129
Pum3,1.688788286064191e-7,0.3058173195653241,0.903,0.804,0.0026797692523266585,IL27,p129
C1qbp,1.7797733009442513e-7,0.19202182042671279,0.994,0.973,0.002824144273938338,IL27,p129
Marcksl1,1.962704788780381e-7,-0.3372393163720204,0.87,0.877,0.0031144199588367086,IL27,p129
Il2,1.9779775458994102e-7,0.3211905272699487,0.717,0.571,0.003138654769833184,IL27,p129
Npm3,2.0639791072424984e-7,0.21220604186046432,0.975,0.959,0.0032751220473723965,IL27,p129
Psma7,2.1724480978860647e-7,0.19774666250008144,0.994,0.988,0.0034472406417256074,IL27,p129
Snhg12,2.2214609257002128e-7,0.33961159415540737,0.82,0.702,0.0035250141969010978,IL27,p129
Timm8a1,2.284207434398141e-7,0.2762016273069716,0.925,0.862,0.0036245803569029704,IL27,p129
Pdap1,2.320668588725845e-7,0.25894797611996045,0.947,0.911,0.003682436916590171,IL27,p129
Cdv3,2.836163026748299e-7,0.2552722068245765,0.964,0.932,0.004500423490844201,IL27,p129
Itk,2.858117626747816e-7,-0.3294170212453191,0.776,0.815,0.0045352610501234345,IL27,p129
Set,3.3518386512289263e-7,0.13905816291111028,0.997,0.999,0.00531869757177006,IL27,p129
Tiprl,3.392873365308963e-7,0.40888895310360107,0.72,0.639,0.005383811456072263,IL27,p129
Trim30a,3.4812507830371247e-7,0.7265981727684026,0.427,0.3,0.0055240487425233095,IL27,p129
Timm13,3.4866899177776535e-7,0.209041695210046,0.989,0.965,0.00553267956152958,IL27,p129
Rps23,3.489788125182271e-7,-0.1120293073556562,1,1,0.005537595797039228,IL27,p129
Ltb,3.492100453292249e-7,-0.712972410761286,0.44,0.536,0.005541264999284141,IL27,p129
Zfp36l1,3.982822123617448e-7,-0.3427384911491739,0.828,0.884,0.006319942145756167,IL27,p129
Psmd7,4.118283448237705e-7,0.2256934217673887,0.972,0.958,0.00653489217566359,IL27,p129
Nfkb1,4.4096328405026145e-7,-0.2505413116698656,0.958,0.952,0.006997205391309548,IL27,p129
Rpl10a,4.455533173961081e-7,-0.11825669625345547,1,1,0.007070040040441443,IL27,p129
Arhgef3,4.505474841630205e-7,-0.3499621786981564,0.767,0.842,0.007149287478698809,IL27,p129
Gar1,4.711143988482994e-7,0.14540191263210422,0.986,0.922,0.007475643280924814,IL27,p129
Cd274,4.791102632128888e-7,0.21382322724285918,0.681,0.541,0.007602521656662119,IL27,p129
Dtx3l,4.863708987782436e-7,0.9676889778249946,0.18,0.087,0.0077177334218131695,IL27,p129
Adam10,5.013707947785581e-7,-0.37953770966999645,0.704,0.731,0.007955751771546159,IL27,p129
Chchd4,5.055762537434461e-7,0.24734627174502116,0.814,0.682,0.008022483994401003,IL27,p129
Sox5,5.110604654404075e-7,2.1267755404658004,0.061,0.014,0.008109507465608385,IL27,p129
Wars1,5.405656451212922e-7,0.5197746350172123,0.501,0.357,0.008577695656784665,IL27,p129
Txnl1,5.494572055371598e-7,0.24635071582720358,0.975,0.937,0.008718786937463651,IL27,p129
Efhd2,5.542348456668291e-7,0.3530042629333081,0.787,0.662,0.008794598531041245,IL27,p129
Phb2,5.932169281181787e-7,0.2040169959003717,0.986,0.98,0.009413166215379258,IL27,p129
Mthfd2,6.066244609533727e-7,0.22816653166453227,0.95,0.892,0.009625916946408119,IL27,p129
Ranbp1,6.154457222607744e-7,0.14759897347853546,1,0.997,0.009765892720833967,IL27,p129
Gramd1b,6.339173163100207e-7,-0.35756307800212395,0.867,0.874,0.010058999975207409,IL27,p129
Prpf31,6.593507949471704e-7,0.3790545994783485,0.809,0.73,0.010462578414221699,IL27,p129
Egr2,6.736356081660575e-7,0.9176434083321467,0.213,0.11,0.010689249830379001,IL27,p129
Anxa5,7.257460122630786e-7,-0.7295006676501403,0.263,0.368,0.011516137722590532,IL27,p129
Skap1,7.45039681937756e-7,-0.3285070174316531,0.842,0.877,0.011822289672988312,IL27,p129
Ipo4,8.021781847872509e-7,0.44375245053884393,0.521,0.373,0.012728963436204098,IL27,p129
Dnajc2,8.078816839837763e-7,0.22331159120802635,0.981,0.949,0.012819466561454563,IL27,p129
Mllt6,9.10640464839535e-7,0.5163962451622577,0.33,0.209,0.014450042896073741,IL27,p129
Emg1,1.02094722706965e-6,0.19458590409656984,0.981,0.962,0.016200390599141207,IL27,p129
Cct2,1.0572510396163069e-6,0.14585821009926203,0.997,0.995,0.016776459496631556,IL27,p129
Sfi1,1.1132732086587155e-6,0.5650529114748692,0.446,0.307,0.017665419274996496,IL27,p129
Ddx21,1.1236507385400932e-6,0.2471934528847879,0.97,0.948,0.017830089919154198,IL27,p129
Taf1d,1.2226386671208732e-6,0.24710529794232006,0.934,0.892,0.019400830369874018,IL27,p129
Aen,1.2885930861950892e-6,0.34275438662823055,0.809,0.69,0.020447395091743675,IL27,p129
Top1,1.3452703895472994e-6,0.22928700075985486,0.978,0.957,0.021346750541336546,IL27,p129
Ets1,1.407639903972517e-6,-0.4429123010325598,0.668,0.753,0.022336429996235897,IL27,p129
Tomm40,1.5794229326613759e-6,0.2399642294851989,0.95,0.903,0.025062283095470712,IL27,p129
Cd2,1.6366292162282394e-6,-0.46045163135354295,0.657,0.733,0.025970032403109702,IL27,p129
Etfb,1.7321126521331297e-6,-0.3274865145376764,0.845,0.884,0.027485163564048502,IL27,p129
Pnrc1,1.8004636988809142e-6,-0.42944182831953553,0.69,0.739,0.028569757973842348,IL27,p129
Gpr183,1.915673874662248e-6,-0.4734584830025985,0.629,0.694,0.030397913043140552,IL27,p129
Hnrnpdl,1.9176850463946738e-6,0.17757348449521837,1,0.984,0.030429826316190685,IL27,p129
Atp1b1,2.046498996054482e-6,-0.9754969235585533,0.191,0.275,0.03247384606939252,IL27,p129
Gigyf2,2.074995101762841e-6,-0.28351286161607175,0.679,0.673,0.032926022274772766,IL27,p129
Pou2f2,2.0853790902816433e-6,-0.39141177490198154,0.659,0.711,0.03309079540458912,IL27,p129
Ostf1,2.103267617668158e-6,-0.3362285544788786,0.651,0.67,0.033374650557158325,IL27,p129
Dipk1a,2.2264774336019147e-6,-0.5108918038733088,0.427,0.494,0.035329743916395186,IL27,p129
Gapdh,2.393156696683608e-6,0.19169875218356536,0.983,0.984,0.03797461046297549,IL27,p129
Lef1,2.4883893540865163e-6,0.24907129326318778,0.961,0.943,0.03948576227064484,IL27,p129
Gm15987,2.5687864655594083e-6,1.412127526768356,0.133,0.059,0.04076150363549669,IL27,p129
